molecule_name,smiles,inchikey,pec50,external_nn_tanimoto,external_nn_pchembl,external_top5_pchembl,external_has_exact_match,external_covered_t03,external_covered_t04
OADMET-0002183,O=C(O)C(Cl)Cl,JXTHNDFMNIQAHM-UHFFFAOYSA-N,1.92,0.19354838,8.4,6.182160334952263,False,False,False
OADMET-0002182,O=C(O)COc1ccc(F)cc1,ZBIULCVFFJJYTN-UHFFFAOYSA-N,2.58,0.24,5.17,6.330960476677253,False,False,False
OADMET-0002181,CC(=O)c1c(C)[nH]c(C(=O)O)c1C,SQFWNYAZHOVSPA-UHFFFAOYSA-N,2.14,0.14285715,5.0,5.607238588240753,False,False,False
OADMET-0002180,C1CCN(C2CCNCC2)C1,STWODXDTKGTVCJ-UHFFFAOYSA-N,1.89,0.13953489,5.89,5.15813637047658,False,False,False
OADMET-0002179,O=C(O)Cn1c(=O)oc2ccccc21,PHIUXGVYFVAGTC-UHFFFAOYSA-N,3.03,0.22413793,5.46,5.41495448140139,False,False,False
OADMET-0002178,COC(=O)C1CCNCC1,RZVWBASHHLFBJF-UHFFFAOYSA-N,2.45,0.2,5.13,5.164803598931438,False,False,False
OADMET-0002177,CCCCOc1ccc(C(=O)O)cc1,LAUFPZPAKULAGB-UHFFFAOYSA-N,2.36,0.26530612,4.75,5.628446621468922,False,False,False
OADMET-0002176,COc1ccccc1C(=O)O,ILUJQPXNXACGAN-UHFFFAOYSA-N,2.73,0.27659574,5.6,5.450472699147249,False,False,False
OADMET-0002175,O=C(O)c1cccc(-n2cnnn2)c1,UNTMKIYQHROFCP-UHFFFAOYSA-N,3.03,0.1884058,5.61,5.4104548747388455,False,False,False
OADMET-0002174,CC(C)CCN,BMFVGAAISNGQNM-UHFFFAOYSA-N,1.82,0.12068965,4.525,4.722088370936176,False,False,False
OADMET-0002173,CC(=O)Oc1ccccc1C(=O)O,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,2.61,0.24,5.6,4.9021071281973,False,False,False
OADMET-0002172,CN(C)S(=O)(=O)c1cccc(C(=O)O)c1,ZYUAOEFMKIYOPZ-UHFFFAOYSA-N,2.42,0.27419356,5.025,5.1057828521610125,False,False,False
OADMET-0002171,O=C(O)C(c1ccccc1)c1ccccc1,PYHXGXCGESYPCW-UHFFFAOYSA-N,3.36,0.29411766,8.4,5.813377399158019,False,False,False
OADMET-0002170,O=C(O)C1CCCCC1,NZNMSOFKMUBTKW-UHFFFAOYSA-N,2.19,0.18644068,5.19,5.202858822321847,False,False,False
OADMET-0002169,CC(C)(C)c1ccc(C(=O)O)cc1,KDVYCTOWXSLNNI-UHFFFAOYSA-N,2.86,0.2857143,5.61,5.781990164973869,False,False,False
OADMET-0002168,Cc1ccc(C)c(-n2cnc3cc(C(=O)O)ccc32)c1,RDIBFASVCUAPMF-UHFFFAOYSA-N,3.0,0.22222222,6.3,6.341934781969929,False,False,False
OADMET-0002167,O=C(O)COc1ccc2ccccc2c1,RZCJYMOBWVJQGV-UHFFFAOYSA-N,3.11,0.23529412,4.5,5.0578183778168455,False,False,False
OADMET-0002166,N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,OCYJXSUPZMNXEN-RKDXNWHRSA-N,2.22,0.27272728,8.4,6.437085480819491,False,False,False
OADMET-0002165,CN1CCN(Cc2ccc(N)cc2C(F)(F)F)CC1,ZMWAZMYBMAAMAW-UHFFFAOYSA-N,2.92,0.21428572,5.025,5.597050993948501,False,False,False
OADMET-0002164,COc1ccc(CCCC(=O)O)cc1,LZHMNCJMXQKSBY-UHFFFAOYSA-N,2.82,0.29268292,8.7,6.002997022277676,False,False,False
OADMET-0002163,O=C(O)c1cc(Cl)cc(Cl)c1O,CNJGWCQEGROXEE-UHFFFAOYSA-N,2.99,0.44827586,4.9,5.27171685278488,False,True,True
OADMET-0002162,Nc1ncc([N+](=O)[O-])s1,MIHADVKEHAFNPG-UHFFFAOYSA-N,1.79,0.13432837,5.72,5.639899379477657,False,False,False
OADMET-0002161,Cc1cccc(C)c1N,UFFBMTHBGFGIHF-UHFFFAOYSA-N,2.57,0.18604651,5.06,5.481288868053858,False,False,False
OADMET-0002160,NCCN1CCOCC1,RWIVICVCHVMHMU-UHFFFAOYSA-N,1.82,0.13725491,4.5,5.722873669652381,False,False,False
OADMET-0002159,CCN(CC)CC(=O)O,SGXDXUYKISDCAZ-UHFFFAOYSA-N,1.99,0.26190478,4.75,5.709415159779303,False,False,False
OADMET-0002158,CC(C)(C)c1ccc(OCc2ccc(C(=O)O)o2)cc1,IBCVBAKAPXHALY-UHFFFAOYSA-N,3.27,0.25,5.72,5.929688730026863,False,False,False
OADMET-0002157,O=C(O)c1cc(Cl)cc(Cl)c1,CXKCZFDUOYMOOP-UHFFFAOYSA-N,2.17,0.27586207,4.9,5.7149874877344145,False,False,False
OADMET-0002156,O=C(O)c1ccccc1Cl,IKCLCGXPQILATA-UHFFFAOYSA-N,2.36,0.21052632,4.55,4.646771264590538,False,False,False
OADMET-0002155,O=C(O)c1sc2ccccc2c1Cl,HJTMIYKPPPYDRJ-UHFFFAOYSA-N,3.02,0.17777778,4.55,4.710562974821687,False,False,False
OADMET-0002154,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,RUDATBOHQWOJDD-BSWAIDMHSA-N,3.47,0.25316456,4.525,4.942055083694538,False,False,False
OADMET-0002153,CN1CCNCC1,PVOAHINGSUIXLS-UHFFFAOYSA-N,1.8,0.12280702,5.025,4.845525589169477,False,False,False
OADMET-0002152,CCOC(=O)N1CCNCC1,LNOQURRKNJKKBU-UHFFFAOYSA-N,2.85,0.18867925,4.5,4.806803990086355,False,False,False
OADMET-0002151,O=C(O)c1cc(-c2ccccc2)on1,XJYOBHXWBRKOQO-UHFFFAOYSA-N,2.77,0.21568628,4.5,5.154247833105067,False,False,False
OADMET-0002150,O=C(O)c1ccc(Cl)c(Cl)c1,VPHHJAOJUJHJKD-UHFFFAOYSA-N,1.94,0.21212122,4.9,5.506511804663151,False,False,False
OADMET-0002149,O=C(O)c1cncc(Br)c1,FQIUCPGDKPXSLL-UHFFFAOYSA-N,1.98,0.16666667,8.4,6.367031753067209,False,False,False
OADMET-0002148,O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1,DFXQXFGFOLXAPO-UHFFFAOYSA-N,2.78,0.1764706,5.72,6.044275611076734,False,False,False
OADMET-0002147,O=C(O)c1cc(-c2ccco2)on1,MLWFYCMVBAIITM-UHFFFAOYSA-N,3.19,0.18181819,4.5,5.694471860762731,False,False,False
OADMET-0002146,N#Cc1cccc(C(=O)O)c1,GYLKKXHEIIFTJH-UHFFFAOYSA-N,1.87,0.203125,5.72,5.700794206072741,False,False,False
OADMET-0002145,N#CCC(=O)O,MLIREBYILWEBDM-UHFFFAOYSA-N,2.02,0.1764706,8.7,6.3706583678350155,False,False,False
OADMET-0002144,O=C(O)COc1cccc2ccccc12,GHRYSOFWKRRLMI-UHFFFAOYSA-N,3.42,0.20754717,4.75,4.947486838389861,False,False,False
OADMET-0002143,O=C(O)c1ccc(Cl)cc1,XRHGYUZYPHTUJZ-UHFFFAOYSA-N,3.01,0.22222222,4.55,5.549164638155617,False,False,False
OADMET-0002142,O=C(O)c1ccc(C(F)(F)F)cc1,SWKPKONEIZGROQ-UHFFFAOYSA-N,2.15,0.23684211,4.55,6.274676065258571,False,False,False
OADMET-0002141,CC1CN(c2ccc(N)cn2)CC(C)O1,VLPBNQMPKNGOJC-UHFFFAOYSA-N,2.83,0.15384616,5.16,5.003503675337046,False,False,False
OADMET-0002140,Nc1nnc(C2CC2)s1,AVLUMBXGKFNNAS-UHFFFAOYSA-N,2.52,0.18,4.72,4.980609034067735,False,False,False
OADMET-0002139,Cc1nc2c([nH]1)-c1ccccc1NCC2,QUNIZYMESYDMBI-UHFFFAOYSA-N,2.96,0.16949153,4.5,5.25353029618729,False,False,False
OADMET-0002138,Nc1cccc([N+](=O)[O-])c1,XJCVRTZCHMZPBD-UHFFFAOYSA-N,1.96,0.29310346,5.72,5.8775464164237805,False,False,False
OADMET-0002137,Nc1ccccc1,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,3.22,0.31034482,4.55,5.327044417980302,False,True,False
OADMET-0002136,Cc1c(N)cccc1[N+](=O)[O-],HFCFJYRLBAANKN-UHFFFAOYSA-N,1.83,0.24193548,5.72,5.373322583585792,False,False,False
OADMET-0002135,Cc1ccc(C)c(N2CCNCC2)c1,YRIFWVMRUFKWLM-UHFFFAOYSA-N,3.41,0.22033899,6.22,6.268452331619695,False,False,False
OADMET-0002134,CCNCc1ccncc1,ZBAMQLFFVBPAOX-UHFFFAOYSA-N,2.85,0.16363636,4.95,5.42930755333466,False,False,False
OADMET-0002133,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,NWVNXDKZIQLBNM-UHFFFAOYSA-N,3.95,0.38297874,5.46,5.183169985842075,False,True,False
OADMET-0002132,O=C(CN1CCNCC1)N1CCOCC1,LISKJKUMLVQGKE-UHFFFAOYSA-N,2.95,0.22535211,6.42,5.511110674501587,False,False,False
OADMET-0002131,c1ccc(CC2CCNCC2)cc1,ABGXADJDTPFFSZ-UHFFFAOYSA-N,3.1,0.23529412,4.5,5.016556936040553,False,False,False
OADMET-0002130,Nc1ccc(Cl)c(C(F)(F)F)c1,ASPDJZINBYYZRU-UHFFFAOYSA-N,2.81,0.16666667,5.3,5.094402242550052,False,False,False
OADMET-0002129,Nc1cc(C(F)(F)F)ccc1Cl,VKTTYIXIDXWHKW-UHFFFAOYSA-N,2.45,0.22727273,5.12,6.224704159695794,False,False,False
OADMET-0002128,CNc1ccc(Cl)cc1,XCEYKKJMLOFDSS-UHFFFAOYSA-N,2.87,0.20454545,5.06,5.261588379948598,False,False,False
OADMET-0002127,Nc1c(-c2cccs2)nc2ccccn12,LUZIWUCNVIOBGG-UHFFFAOYSA-N,3.92,0.20833333,4.95,5.439740555713437,False,False,False
OADMET-0002126,c1ccc2c(c1)CCc1ccccc1N2,ZSMRRZONCYIFNB-UHFFFAOYSA-N,3.22,0.1764706,5.15,5.362984646416651,False,False,False
OADMET-0002125,O=C(c1ccco1)N1CCNCC1,SADPINFEWFPMEA-UHFFFAOYSA-N,2.16,0.21052632,4.5,5.222292395567746,False,False,False
OADMET-0002124,Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,TZEJXCIGVMTMDY-UHFFFAOYSA-N,3.59,0.3488372,8.0,6.934531606998431,False,True,False
OADMET-0002123,Cc1ccc(S(=O)(=O)N2CCNCC2)cc1,VHFDYFUMWJSVCA-UHFFFAOYSA-N,3.56,0.25,5.68,6.111627564906531,False,False,False
OADMET-0002122,Cc1[nH]c2ccccc2c1CCN,CPVSLHQIPGTMLH-UHFFFAOYSA-N,4.15,0.1764706,5.72,5.45543583068364,False,False,False
OADMET-0002121,Nc1cccc(C(F)(F)F)c1,VIUDTWATMPPKEL-UHFFFAOYSA-N,2.91,0.18181819,5.58,5.392260259129186,False,False,False
OADMET-0002120,NCc1ccccc1CN1CCCC1,GKLJBOBCXOAAGF-UHFFFAOYSA-N,1.95,0.18518518,4.5,4.801736610829319,False,False,False
OADMET-0002119,CC(C)N(CCN)C(C)C,CURJNMSGPBXOGK-UHFFFAOYSA-N,2.73,0.104477614,4.5,4.667040227034664,False,False,False
OADMET-0002118,Nc1c(Cl)cncc1Cl,ISIQAMHROGZHOV-UHFFFAOYSA-N,1.77,0.16666667,4.9,5.394656982132706,False,False,False
OADMET-0002117,NCCCN1CCOCC1,UIKUBYKUYUSRSM-UHFFFAOYSA-N,2.4,0.16981132,5.46,5.7090090218777405,False,False,False
OADMET-0002116,Nc1nc2ccccc2s1,UHGULLIUJBCTEF-UHFFFAOYSA-N,3.11,0.19402985,4.57,5.034324647773898,False,False,False
OADMET-0002115,Nc1cc(Cl)ccc1O,SWFNPENEBHAHEB-UHFFFAOYSA-N,3.65,0.3,4.9,6.027527262998131,False,True,False
OADMET-0002114,Nc1ccc([N+](=O)[O-])cn1,UGSBCCAHDVCHGI-UHFFFAOYSA-N,2.53,0.1875,5.72,5.525715768924165,False,False,False
OADMET-0002113,Nc1noc2ccccc12,NLMVYUBGWZWUGB-UHFFFAOYSA-N,3.0,0.17073171,4.55,5.662998993134675,False,False,False
OADMET-0002112,Nc1ccc(C(F)(F)F)cc1,ODGIMMLDVSWADK-UHFFFAOYSA-N,2.97,0.2647059,4.55,5.764981852513777,False,False,False
OADMET-0002111,Nc1ccc([N+](=O)[O-])cc1Cl,LOCWBQIWHWIRGN-UHFFFAOYSA-N,2.97,0.22580644,5.72,5.991516240779722,False,False,False
OADMET-0002110,Nc1ccc(Br)cc1,WDFQBORIUYODSI-UHFFFAOYSA-N,2.0,0.25,4.55,5.625576670587257,False,False,False
OADMET-0002109,COc1ccc(N)cc1,BHAAPTBBJKJZER-UHFFFAOYSA-N,2.53,0.32608697,5.16,5.355043296435423,False,True,False
OADMET-0002108,NCCS(=O)(=O)O,XOAAWQZATWQOTB-UHFFFAOYSA-N,2.515,0.140625,4.5,5.475466632054624,False,False,False
OADMET-0002107,OC1CCCNc2ccc(Cl)cc21,LRWLHLZOYPURQQ-UHFFFAOYSA-N,2.6,0.2,6.05,5.055895564939808,False,False,False
OADMET-0002106,NCc1ccccn1,WOXFMYVTSLAQMO-UHFFFAOYSA-N,2.02,0.19607843,5.24,5.084160729202904,False,False,False
OADMET-0002105,CN1CCN(c2ccc(N)cc2)CC1,MOZNZNKHRXRLLF-UHFFFAOYSA-N,1.86,0.19512194,4.55,4.959394929234323,False,False,False
OADMET-0002104,NCCc1c[nH]c2ccccc12,APJYDQYYACXCRM-UHFFFAOYSA-N,2.81,0.24,5.36,5.390309676732523,False,False,False
OADMET-0002103,C1COCCN1,YNAVUWVOSKDBBP-UHFFFAOYSA-N,3.18,0.09259259,5.0,5.928509036893561,False,False,False
OADMET-0002102,CC1CCNCC1,UZOFELREXGAFOI-UHFFFAOYSA-N,2.82,0.125,4.61,4.80571267754725,False,False,False
OADMET-0002101,Clc1ccc2c(N3CCNCC3)ccnc2c1,DNXNPMDUDGUXOB-UHFFFAOYSA-N,3.26,0.19444445,6.4,5.621958388504778,False,False,False
OADMET-0002100,O=C(Nc1ccc(Cl)cc1)C1CCCNC1,YTLNUENEYTZKNZ-UHFFFAOYSA-N,3.01,0.2027027,5.19,5.345603735002969,False,False,False
OADMET-0002099,Oc1ccccc1N1CCNCC1,UORNTHBBLYBAJJ-UHFFFAOYSA-N,1.98,0.19642857,5.15,5.498685470515474,False,False,False
OADMET-0002098,NC1CCCCC1,PAFZNILMFXTMIY-UHFFFAOYSA-N,2.05,0.13043478,4.61,5.430191617933883,False,False,False
OADMET-0002097,NCc1ccc(Cl)cc1,YMVFJGSXZNNUDW-UHFFFAOYSA-N,2.67,0.19148937,4.6,5.046328120113819,False,False,False
OADMET-0002096,NCc1cccs1,FKKJJPMGAWGYPN-UHFFFAOYSA-N,2.51,0.25,4.95,4.958295988178935,False,False,False
OADMET-0002095,NCc1ccncc1,TXQWFIVRZNOPCK-UHFFFAOYSA-N,2.85,0.13461539,4.95,5.563241667899464,False,False,False
OADMET-0002094,NC1CCCC1,NISGSNTVMOOSJQ-UHFFFAOYSA-N,1.93,0.10869565,4.61,5.590324906710964,False,False,False
OADMET-0002093,O=C(c1cccs1)N1CCNCC1,KUKGMDPEGDZCTL-UHFFFAOYSA-N,2.45,0.27272728,4.95,5.172502245085995,False,False,False
OADMET-0002092,C1CCC2(CC1)NCCO2,NCYYKVXOKJPSRU-UHFFFAOYSA-N,1.98,0.12962963,4.925,5.610028436612029,False,False,False
OADMET-0002091,Cc1ccc(Oc2ccc(CN)cc2)cc1,ZNHILEFNCURVGP-UHFFFAOYSA-N,2.83,0.2037037,5.68,5.000790365574677,False,False,False
OADMET-0002090,C[C@@H]1CCNC[C@@H]1N(C)c1ncnc2[nH]ccc12,XRIARWQZLGCQDM-KOLCDFICSA-N,1.91,0.13829787,5.48,5.199536110470276,False,False,False
OADMET-0002089,CNCc1ccco1,DGLIOWSKNOCHEX-UHFFFAOYSA-N,1.95,0.13461539,5.6,5.165603788350392,False,False,False
OADMET-0002088,COc1ccc(CN2CCNCC2)cc1,MGLUVVBFISROAH-UHFFFAOYSA-N,2.08,0.24561404,4.95,5.337857446148711,False,False,False
OADMET-0002087,NC1CCCCCC1,VXVVUHQULXCUPF-UHFFFAOYSA-N,2.69,0.13043478,4.61,5.430191617933883,False,False,False
OADMET-0002086,Nc1ccc(F)cc1F,CEPCPXLLFXPZGW-UHFFFAOYSA-N,1.85,0.1891892,4.55,6.206916532660101,False,False,False
OADMET-0002085,Nc1cccc(Cl)c1,PNPCRKVUWYDDST-UHFFFAOYSA-N,2.71,0.21153846,6.1,5.457285889899452,False,False,False
OADMET-0002084,Nc1ccc(-c2cccnc2)cc1,DKFDPLVNPGJNDE-UHFFFAOYSA-N,1.84,0.225,4.55,4.79865502300245,False,False,False
OADMET-0002083,CCn1c2ccccc2c2cc(N)ccc21,OXEUETBFKVCRNP-UHFFFAOYSA-N,4.28,0.22950819,4.85,5.147544726578139,False,False,False
OADMET-0002082,NCc1ccccc1Cl,KDDNKZCVYQDGKE-UHFFFAOYSA-N,2.64,0.22807017,6.33,5.260250313396318,False,False,False
OADMET-0002081,COc1ccc(N)c(OC)c1,GEQNZVKIDIPGCO-UHFFFAOYSA-N,3.02,0.32,5.16,5.715606146261759,False,True,False
OADMET-0002080,COc1ccc(C2(CN)CCOCC2)cc1,CICNVPXSEFWGBP-UHFFFAOYSA-N,3.32,0.20338982,6.04,5.65249158116835,False,False,False
OADMET-0002079,Nc1ccc(O)cc1,PLIKAWJENQZMHA-UHFFFAOYSA-N,2.07,0.29032257,4.55,5.49366691763128,False,False,False
OADMET-0002078,Nc1ccc(Cl)cc1C(F)(F)F,CVINWVPRKDIGLL-UHFFFAOYSA-N,1.91,0.20689656,6.96,6.015392787829376,False,False,False
OADMET-0002077,Nc1nc2ccc([N+](=O)[O-])cc2s1,GPNAVOJCQIEKQF-UHFFFAOYSA-N,2.06,0.20289855,5.72,5.784195564164705,False,False,False
OADMET-0002076,Cc1ccnc(N)c1,ORLGLBZRQYOWNA-UHFFFAOYSA-N,2.9,0.2,6.8,6.012903102315176,False,False,False
OADMET-0002075,Nc1nnc(-c2ccncc2)s1,KTWDTPBHCWJWGJ-UHFFFAOYSA-N,2.41,0.11940298,5.1,5.424123915748845,False,False,False
OADMET-0002074,Cc1cc(C)c(N)c(C)c1,KWVPRPSXBZNOHS-UHFFFAOYSA-N,1.82,0.2,5.16,5.676942508362985,False,False,False
OADMET-0002073,Nc1ccccc1-c1ccc(Cl)cc1,JPBWZIPCMDZOPM-UHFFFAOYSA-N,1.94,0.25925925,6.3,5.454988993946275,False,False,False
OADMET-0002072,Nc1ccccc1N1CCCC1,BFPUBGCFJMIZDF-UHFFFAOYSA-N,2.09,0.23076923,4.55,5.347711237760357,False,False,False
OADMET-0002071,Fc1cccc(CN2CCNCC2)c1,ITHBJSRWFNLKIH-UHFFFAOYSA-N,2.72,0.18965517,4.5,5.487807523710513,False,False,False
OADMET-0002070,O=[N+]([O-])c1ccc(N2CCNCC2)cc1,VWOJSRICSKDKAW-UHFFFAOYSA-N,2.92,0.1764706,5.72,6.246619647589545,False,False,False
OADMET-0002069,Cc1cc(Br)ccc1N,PCHYYOCUCGCSBU-UHFFFAOYSA-N,2.88,0.15789473,5.89,5.524195212964577,False,False,False
OADMET-0002068,Nc1ccccc1-c1ccccc1,TWBPWBPGNQWFSJ-UHFFFAOYSA-N,1.87,0.25714287,4.55,5.321061774772876,False,False,False
OADMET-0002067,OCCNCCO,ZBCBWPMODOFKDW-UHFFFAOYSA-N,2.6,0.15,4.3,4.884331255023885,False,False,False
OADMET-0002066,CCOC(=O)c1cccc(N)c1,ZMCBYSBVJIMENC-UHFFFAOYSA-N,2.69,0.25,4.55,4.894333258189764,False,False,False
OADMET-0002065,Nc1ccc(Cl)c(Cl)c1,SDYWXFYBZPNOFX-UHFFFAOYSA-N,2.39,0.2,4.9,5.224938144038591,False,False,False
OADMET-0002064,NCCc1ccccc1,BHHGXPLMPWCGHP-UHFFFAOYSA-N,2.12,0.24444444,4.5,5.222735462032152,False,False,False
OADMET-0002063,COc1cc(N)cc(OC)c1,WNRGWPVJGDABME-UHFFFAOYSA-N,3.96,0.24489796,5.16,5.721837028946817,False,False,False
OADMET-0002062,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,UTKUVRNVYFTEHF-UHFFFAOYSA-N,2.44,0.17391305,4.55,5.9323664972020325,False,False,False
OADMET-0002061,NC1CCN(Cc2ccccc2)CC1,YUBDLZGUSSWQSS-UHFFFAOYSA-N,1.98,0.3265306,4.5,5.038089601477869,False,True,False
OADMET-0002060,COc1cc(CN)ccc1O,WRPWWVNUCXQDQV-UHFFFAOYSA-N,2.49,0.25,5.3,6.049332252785828,False,False,False
OADMET-0002059,Nc1cc(-c2ccccc2)nn1-c1ccccc1,SXOFMEWDEKEVJU-UHFFFAOYSA-N,4.08,0.20779221,5.24,5.522515673524651,False,False,False
OADMET-0002058,CC[C@H](N)c1ccccc1,AQFLVLHRZFLDDV-VIFPVBQESA-N,2.13,0.21052632,8.4,5.7952117642255105,False,False,False
OADMET-0002057,C1CCCNCCC1,QXNDZONIWRINJR-UHFFFAOYSA-N,1.97,0.08510638,4.925,5.496178400635787,False,False,False
OADMET-0002056,c1cc2c(cc1CN1CCNCC1)OCO2,NBOOZXVYXHATOW-UHFFFAOYSA-N,2.82,0.1969697,4.575,4.856266707772505,False,False,False
OADMET-0002055,c1ccc(N2CCNCC2)nc1,GZRKXKUVVPSREJ-UHFFFAOYSA-N,1.94,0.19642857,5.24,5.039987100178701,False,False,False
OADMET-0002054,c1cnc(N2CCNCC2)nc1,MRBFGEHILMYPTF-UHFFFAOYSA-N,1.83,0.15,5.55,5.117458501736406,False,False,False
OADMET-0002053,Fc1ccccc1N1CCNCC1,IVTZRJKKXSKXKO-UHFFFAOYSA-N,2.49,0.18965517,5.96,5.874397315380098,False,False,False
OADMET-0002052,C1CCCNCC1,ZSIQJIWKELUFRJ-UHFFFAOYSA-N,2.49,0.08510638,4.925,5.496178400635787,False,False,False
OADMET-0002051,CCN(CC)CCN,UDGSVBYJWHOHNN-UHFFFAOYSA-N,2.01,0.21428572,4.75,5.2572634201365664,False,False,False
OADMET-0002050,CC(C)(C)c1ccc(CN)cc1,MPWSRGAWRAYBJK-UHFFFAOYSA-N,1.88,0.25,6.09,5.869375315350558,False,False,False
OADMET-0002049,NCCO,HZAXFHJVJLSVMW-UHFFFAOYSA-N,2.86,0.16666667,4.3,4.423861783787262,False,False,False
OADMET-0002048,CN(C)C1(CN)CCCC1,OHQDEEKAUZTSQC-UHFFFAOYSA-N,2.01,0.15384616,4.925,6.296941231987303,False,False,False
OADMET-0002047,C#CC(C)(C)N,VUGCBIWQHSRQBZ-UHFFFAOYSA-N,2.01,0.10714286,5.3,5.79515589995539,False,False,False
OADMET-0002046,NCC1CCCO1,YNOGYQAEJGADFJ-UHFFFAOYSA-N,1.92,0.115384616,5.16,5.373261930233189,False,False,False
OADMET-0002045,O=C(Cc1ccccc1[N+](=O)[O-])NCc1ccccc1Cl,GGTATBDKJAEPPE-UHFFFAOYSA-N,4.51,0.20833333,6.33,5.225512880282043,False,False,False
OADMET-0002044,Cc1ccc(C(=O)N2CCN(c3ncccn3)CC2)o1,KKGBIRXHHUDJLA-UHFFFAOYSA-N,3.73,0.1875,4.5,5.2003287776951135,False,False,False
OADMET-0002043,Cc1cc(Br)ccc1NC(=O)CCSc1ccccc1,HROOTLKMPSVNIJ-UHFFFAOYSA-N,4.46,0.3030303,4.9,4.768687098190769,False,True,False
OADMET-0002042,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N1CCc2ccccc2C1,CRRPIAUQFPOTNM-UHFFFAOYSA-N,5.61,0.2413793,4.3,4.997150153540118,False,False,False
OADMET-0002041,CCC(C(=O)Nc1cccc(C(F)(F)F)c1)c1ccccc1,BWAFLODPHBKWPC-UHFFFAOYSA-N,5.03,0.2795699,5.89,5.268786181040939,False,False,False
OADMET-0002040,O=C(c1cccs1)N1CCN(C(=O)C(c2ccccc2)c2ccccc2)CC1,CUVGAMMYRIPWBL-UHFFFAOYSA-N,3.55,0.24,4.95,5.662547211955044,False,False,False
OADMET-0002039,O=C(c1cc(-c2ccc(Cl)cc2Cl)on1)N1CCN(C(=O)c2ccco2)CC1,SZROVVQEPDFVPN-UHFFFAOYSA-N,3.04,0.20289855,4.95,5.20967931614882,False,False,False
OADMET-0002038,COc1ccc(C(=O)NCCCN2CCOCC2)cc1OC,KIPPFNAJTDGBTH-UHFFFAOYSA-N,2.0,0.23376623,5.61,5.415224045278288,False,False,False
OADMET-0002037,O=C(Cc1ccc(Cl)cc1)N1CCN(C(=O)c2ccco2)CC1,NJWNORNAZVOXLX-UHFFFAOYSA-N,2.98,0.2173913,5.89,4.997453352054699,False,False,False
OADMET-0002036,CCOC(=O)N1CCN(C(=O)c2ccc(Cl)c(S(=O)(=O)N3CCOCC3)c2)CC1,VICOOPXYHIKIRC-UHFFFAOYSA-N,4.09,0.2375,6.16,6.1027436554508,False,False,False
OADMET-0002035,CCOc1ccc(C(=O)Nc2ccccc2N2CCCC2)cc1,CXMUDBPDQPALSK-UHFFFAOYSA-N,4.95,0.3877551,4.55,4.970372177663612,False,True,False
OADMET-0002034,O=C(Cn1ccc([N+](=O)[O-])n1)N1CCc2ccccc2C1,BRUMXRFTVXAOLK-UHFFFAOYSA-N,4.17,0.1780822,5.15,4.781610374617126,False,False,False
OADMET-0002033,CCOc1ccccc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,ZYSHEQHKVQKJEB-UHFFFAOYSA-N,3.88,0.22058824,4.5,5.1060501828947915,False,False,False
OADMET-0002032,COc1ccc(CCNC(=O)Cn2c(=O)oc3ccccc32)cc1OC,MNEBYNXWXUUFOA-UHFFFAOYSA-N,3.89,0.21794872,5.47,5.650644722652008,False,False,False
OADMET-0002031,CN1CCN(C(=O)C2CCCCC2)CC1,FRSIMZWJVMLPAI-UHFFFAOYSA-N,1.96,0.26229507,6.1,5.330479210440262,False,False,False
OADMET-0002030,O=C(COc1ccc(Br)cc1)N1CCC(c2ccccc2)C1,MUYGBBOWNZCBDV-UHFFFAOYSA-N,4.57,0.24615385,4.5,5.051054246704619,False,False,False
OADMET-0002029,Cc1onc(-c2ccccc2Cl)c1C(=O)NCc1cccs1,DFWCZDAKJINNOO-UHFFFAOYSA-N,4.37,0.17977528,4.5,5.013457179265051,False,False,False
OADMET-0002028,Cc1ccc(SC(C)C(=O)NCc2cccnc2)cc1,WNPGOIQBTDWGPU-UHFFFAOYSA-N,3.95,0.23076923,5.22,5.096705173464332,False,False,False
OADMET-0002027,O=C(CCc1ccccc1)NCc1cccnc1,XIXWLMBUSDWEFD-UHFFFAOYSA-N,2.83,0.23728813,4.5,5.202591186818417,False,False,False
OADMET-0002026,O=C(c1ccccc1Cl)N1CCC(Cc2ccccc2)CC1,RBCUCXILXJXLTB-UHFFFAOYSA-N,1.95,0.2881356,4.5,5.076278293927575,False,False,False
OADMET-0002025,O=C(Nc1ccc(Cl)cc1C(F)(F)F)c1ccc(Cl)cc1,JRNOQJPYZMIZOV-UHFFFAOYSA-N,3.75,0.3409091,4.55,5.302298750759136,False,True,False
OADMET-0002024,O=C(NCc1cccnc1)c1sc2cc(Cl)ccc2c1Cl,QRJSGOWRBQNHBU-UHFFFAOYSA-N,3.1,0.20588236,4.95,5.07923945038425,False,False,False
