pool_idx,compound_id,molecule_name,smiles,pec50,source,true_bin,no_htchem_pred,htchem_w0p1_pred,htchem_w0p3_pred,htchem_w0p5_pred,htchem_w1p0_pred
4065,4066,OADMET-0001001,COCCc1noc(C(C)NC(=O)c2nonc2C)n1,2.92,train,lt3,3.776209493859186,3.7986785267509533,3.660540014015263,3.632318534716199,3.763265123617858
4066,4067,OADMET-0001000,CCN(Cc1cnn(CC)c1)C(=O)NCC1CCN(C)CC1,2.65,train,lt3,3.162067909322979,3.1787843513485257,3.410919340379043,3.327259530288993,3.208101414369042
4067,4068,OADMET-0000999,CCN(Cc1nc(C(C)C)no1)S(=O)(=O)c1cc(-c2ccno2)cs1,4.84,train,4to5,4.543690702997952,4.510246017040215,4.658856228003056,4.500604832867133,4.638291433155933
4068,4069,OADMET-0000998,CCc1nccn1CCCNC(=O)c1ccc(-c2cncc(C(=O)O)n2)cc1,2.57,train,lt3,2.7524883548413204,2.5726926700575357,2.4879323169429166,2.4742342072112073,2.5935401679688863
4069,4070,OADMET-0000997,COc1cccc(-c2ncc(CNC(=O)CC3NC(=O)NC3=O)s2)c1,3.07,train,3to4,4.034563175173546,4.126228314511913,4.0162866061764095,3.7691636907414368,3.864421900041749
4070,4071,OADMET-0000996,COc1ccc(C(NS(=O)(=O)c2ccc(C)c(C)c2)[C@H]2C[C@@H](O)C2)cn1,4.55,train,4to5,5.0876031800635,4.944358420818745,5.164861183655824,5.289145852682772,5.286240881258805
4071,4072,OADMET-0000995,COCCNC(=O)c1cccc(S(=O)(=O)NCCc2cnccn2)c1,2.93,train,lt3,4.0093170432824,3.972461772869427,4.137353992540592,4.075691424003094,4.360705707372812
4072,4073,OADMET-0000994,COc1ccc(NC(=O)N[C@H]2COC[C@@H]2OC)cc1OC,3.14,train,3to4,3.9427400038865823,3.9106297482727546,3.923179656924262,3.968917103132799,3.88232090320352
4073,4074,OADMET-0000993,COc1ccccc1S(=O)(=O)Nc1c(C)nn(CC(=O)O)c1C,2.75,train,lt3,4.66149403867214,4.532957632155704,4.7765247442762115,4.70243581455244,4.400732466495698
4074,4075,OADMET-0000992,CNC(=O)Cc1ccc(NC(=O)NCC2CCCN(S(C)(=O)=O)C2)cc1,3.26,train,3to4,4.170326167214485,4.167332877420822,3.85338711138111,4.072606771491676,4.054044351693119
4075,4076,OADMET-0000991,O=C(O)c1n[nH]cc1CN1CCC(c2nnc[nH]2)CC1,3.17,train,3to4,2.213306244916694,1.898202033152648,2.005243244035948,2.181134887013029,2.147805682293133
4076,4077,OADMET-0000990,CCn1cc(-c2ccc(C(=O)NCCCc3cccc(OC)c3)cc2)cn1,4.39,train,4to5,4.5067748373926735,4.601053878146725,4.5014999284309,4.48401167727245,4.393120522742205
4077,4078,OADMET-0000989,CS(=O)(=O)N1CCC(Oc2ccccc2F)CC1,3.63,train,3to4,4.39484177753207,4.414226087933069,4.545900793086269,4.487735130624984,4.556613671715669
4078,4079,OADMET-0000988,Cc1cc(C[C@@H]2COC[C@@H]2NC(=O)c2cc(C)c3nc(N)sc3c2)on1,3.79,train,3to4,3.6435388131873476,3.618712208423351,3.464158576760842,3.6755368563954707,3.7245242175509077
4079,4080,OADMET-0000987,CC(C)Cc1nc(CN(C)S(=O)(=O)C2CCS(=O)(=O)C2)no1,4.19,train,4to5,4.3814284206434655,4.4031113486498406,4.221266607141783,4.1738946790358,4.2350414745218465
4080,4081,OADMET-0000986,Cc1c(C(C)NC(=O)C(C)(C)n2cccc2)cnn1C,3.86,train,3to4,4.834152028957379,4.737131339215261,4.611384495242428,4.913469136392787,4.861130976902374
4081,4082,OADMET-0000985,CC1(c2ccccc2)CCCN(C(=O)CCn2ccc(=O)[nH]c2=O)C1,4.55,train,4to5,4.856884935525,4.80375042580891,4.892186388278245,4.8789776214687635,4.7808633775911
4082,4083,OADMET-0000984,CN(C)S(=O)(=O)N[C@@H]1CCN(C(=O)c2coc3ccccc23)C[C@H]1O,3.92,train,3to4,4.476567187924759,4.48030920173963,4.576884561510905,4.466677909608738,4.4816945108677695
4083,4084,OADMET-0000983,CC(=O)c1c(C)nn(CC(=O)NCc2nc(-c3ccncc3)n[nH]2)c1C,2.32,train,lt3,3.1419949552238533,3.3317384835571664,3.1579796142382377,3.2066818039997553,3.2295705181028183
4084,4085,OADMET-0000982,CCC(NC(=O)c1cnc(N)s1)c1nc(C)c[nH]1,3.01,train,3to4,3.1136693138351097,3.122892895049817,3.1243737573242854,3.282289001102483,3.076595499978887
4085,4086,OADMET-0000981,CCc1noc(CN(CC)C(=O)Nc2cccc(NS(C)(=O)=O)c2)n1,3.99,train,3to4,4.448608182696661,4.23503542685096,4.231911020353719,4.362023893195224,4.268188600893479
4086,4087,OADMET-0000980,Cc1n[nH]c(SCC(=O)NC(c2ccccc2)c2nnc(N)s2)n1,2.74,train,lt3,3.6487535879494213,3.6254851280186897,3.4543040832461944,3.6033776633658685,3.531395126161374
4087,4088,OADMET-0000979,COc1ccc(NC(=O)CCCn2cncn2)cc1NC(=O)c1ccco1,3.6,train,3to4,3.875329204008856,3.6595514801634277,3.6270776391331356,3.6253152562651216,3.699905177489299
4088,4089,OADMET-0000978,COc1cc(N2CCCC(c3nc4c(C)cccc4[nH]3)C2)nc(N)n1,4.25,train,4to5,3.839999543271528,3.686077844685656,3.749875297521861,3.787038389633787,3.779053395525347
4089,4090,OADMET-0000977,O=C(Nc1ccc(Oc2nnn[nH]2)cc1)c1ccc(Cn2cccn2)o1,2.68,train,lt3,3.130024372409677,3.2729198166356555,2.984468856783967,3.157192781070505,3.0975551981362917
4090,4091,OADMET-0000976,CS(=O)(=O)Nc1cccc(NC(=O)NCC2(O)CCCCC2)c1,3.81,train,3to4,4.942337851971519,4.96829712014012,4.943440828127829,5.014069580458105,4.86235958618966
4091,4092,OADMET-0000975,CCO[C@H]1CN(C)C[C@@H]1NC(=O)c1cc(=O)cc(C)o1,3.28,train,3to4,3.8241981244004037,3.9421408093588703,3.849636210022146,3.9564420860628546,4.0180509527266075
4092,4093,OADMET-0000974,COCc1noc(CCNC(=O)Nc2cccc3nsnc23)n1,3.64,train,3to4,3.7959665619233247,3.7169082336924153,3.6748392551007156,3.54609097825859,3.4423097904171156
4093,4094,OADMET-0000973,COC(=O)c1cc(C#N)c(N(C)Cc2noc(C(C)C)n2)nc1C,4.06,train,4to5,4.815730393526194,4.86099895473712,4.688858472310179,4.579364007995522,4.463861552147283
4094,4095,OADMET-0000972,CC(=O)NCCC1CCCCN1S(=O)(=O)Cc1ccc(Cl)cc1,4.36,train,4to5,4.870989709024183,4.849092782963629,4.7634786596442895,4.811273091747393,4.779388391999625
4095,4096,OADMET-0000971,Cc1cc(C(=O)N[C@@H]2CCN(Cc3nc(C(C)C)no3)C[C@H]2O)no1,3.09,train,3to4,4.224336994667356,4.320118973378416,4.43861511584743,4.257307337699419,4.33367183956224
4096,4097,OADMET-0000970,CCc1nnc(CNC(=O)Nc2cccc(NS(=O)(=O)N(C)C)c2)s1,4.25,train,4to5,4.3937799084430695,4.628059138178221,4.59272670259672,4.594276690250275,4.376448339252015
4097,4098,OADMET-0000969,Cc1noc(-c2ccc(S(=O)(=O)NCCCn3ccnn3)o2)c1C,3.92,train,3to4,3.8330914622460104,3.892970374341338,3.91678847430997,3.825964458486393,3.69134704639033
4098,4099,OADMET-0000968,CCCSCc1nc(-c2ccc(C)nn2)no1,3.94,train,3to4,3.54374622493708,3.4934788746272063,3.5424225714529127,3.4508373310713565,3.4788749032085264
4099,4100,OADMET-0000967,Cc1ccc2c(C)c(C(=O)O)oc2c1C,3.13,train,3to4,3.3190291542676422,3.317258130723791,3.1554149786550703,3.152823217738019,3.1491281694857136
4100,4101,OADMET-0000966,CC(C)C(=O)Nc1cccc(C(=O)NCc2noc(-c3ccco3)n2)c1,3.9,train,3to4,4.808456618660787,4.617848676489331,4.716710928143865,4.715444080026032,4.798397914185015
4101,4102,OADMET-0000965,Cc1nonc1CNC(=O)c1cnn2cc(CCO)cnc12,2.96,train,lt3,2.967817436552753,2.9267864430368373,2.9452877514180855,2.990755729211486,2.872243600883303
4102,4103,OADMET-0000964,CN(C)c1nc(N)nc(CNC(=O)c2ccc(CCC(C)(C)O)cc2)n1,3.15,train,3to4,4.085145682719012,3.9639673475925026,4.076466025500469,3.787515022132975,4.143247889977368
4103,4104,OADMET-0000963,c1coc(-c2noc(CNCc3cccnc3-n3cncn3)n2)c1,3.93,train,3to4,4.181027168155949,4.0074741953260675,4.018096043923287,4.162893298859736,3.854595879533637
4104,4105,OADMET-0000962,NS(=O)(=O)c1ccc(Cl)c(NC(=O)NC2COC3(CCCCC3)C2)c1,4.39,train,4to5,4.439468430669947,4.385062811057861,4.434814335157247,4.407869100107081,4.313763967469781
4105,4106,OADMET-0000961,Cn1cc(CCCNC(=O)C2CC(=O)N(C3CC3)C2)cn1,2.44,train,lt3,3.194217054014929,3.0694770012415726,3.100501617715657,3.1579344417914985,3.2140592372757393
4106,4107,OADMET-0000960,COCCCN1CCCC(c2nccn2CC2CCC2)C1,3.63,train,3to4,3.6044001522533873,3.5073301232565433,3.5081381626780153,3.495773926789197,3.6214467793482528
4107,4108,OADMET-0000959,O=C(NCc1cc(C2CC2)on1)c1c[nH]c2ncnn2c1=O,2.7,train,lt3,3.3833692184185766,3.3988265354749037,3.3402041300437513,3.4657791811276484,3.257876030399375
4108,4109,OADMET-0000958,CNC(=O)c1ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc1,2.56,train,lt3,3.6400270275232227,3.6316039455150357,3.4566880815448546,3.556625933149086,3.4414651701841352
4109,4110,OADMET-0000957,CN(C)CCCOc1cccc(CN2CCN(c3ccc(Cl)cn3)CC2)c1,3.56,train,3to4,3.6652890890261176,3.888287705912863,3.6701544330548,3.6065043283751597,3.6868269391918735
4110,4111,OADMET-0000956,N#Cc1cccnc1N1CCC(NC(=O)C2CCC(=O)NC(=O)N2)CC1,2.94,train,lt3,3.728158968148757,3.55134310270367,3.4154633321550363,3.377010101080771,3.6484590474287684
4111,4112,OADMET-0000955,COc1cccc(-c2noc(-c3ccc(-c4ccc(O)cc4)nc3)n2)c1OC,3.66,train,3to4,4.7125784852951345,4.522503451977141,4.523016292727041,4.667039594301364,4.726376115050072
4112,4113,OADMET-0000954,Cc1cc(=O)cc(C(=O)NCCCc2csc(N)n2)[nH]1,2.48,train,lt3,2.945949305011761,2.8916267544216794,2.81780294784222,2.8653322282450735,2.8330249088422055
4113,4114,OADMET-0000953,CC(C)c1noc(C(C)NC(=O)Cc2c[nH]c(=O)n(C)c2=O)n1,2.73,train,lt3,3.547107019720352,3.6350358562836194,3.5013874263347784,3.8484696911997918,3.617604509047152
4114,4115,OADMET-0000952,Fc1cc(-c2ccc(Cn3ccnc3)cc2)c2ncccc2c1,3.99,train,3to4,4.588858954791076,4.516567358301218,4.498059397986453,4.577518619387696,4.604195024385557
4115,4116,OADMET-0000951,Cc1n[nH]nc1C(=O)N1CCC2(CC1)C(=O)N(C)C(=O)N2C,3.33,train,3to4,3.34678984114172,3.3328362762340475,3.3302830162174213,3.3487061588369094,3.0804627768654074
4116,4117,OADMET-0000950,Cc1nc(C(C)NC(=O)c2cccn2C)c(C)s1,3.79,train,3to4,4.547906924126011,4.429828149926327,4.479328510018345,4.492427875821641,4.554917400699213
4117,4118,OADMET-0000949,Cc1cc(C)n(CC(=O)NCC2CCN(C(=O)c3csc(N)n3)CC2)n1,3.08,train,3to4,3.5842118938792282,3.378556781965493,3.3800378135132236,3.4580919667275842,3.1028688074926647
4118,4119,OADMET-0000948,Cc1nc2ncccn2c1C(=O)N1CCC(c2nccn2CC(N)=O)CC1,3.13,train,3to4,3.372320083892595,3.1375734434661116,3.25425149838115,3.1408075799809576,3.3549926365648037
4119,4120,OADMET-0000947,COc1ccc(-c2cn(CCn3[nH]c(=O)c4ccccc4c3=O)nn2)cn1,2.15,train,lt3,4.465516700974972,4.3357820786801256,4.467666616043168,4.162477775402069,4.507710321961015
4120,4121,OADMET-0000946,CNC(=O)c1noc(CN2CCC3(CC2)Nc2ccccc2NC3=O)n1,2.52,train,lt3,3.9502715863797837,3.809014854603478,3.73647378871181,3.8600673438691233,3.652414403676355
4121,4122,OADMET-0000945,CNc1nc(C)cc(-c2ccc(C(=O)NCCc3n[nH]c(=O)n3C)cc2)n1,3.26,train,3to4,3.6082632881880565,3.87312615260869,3.6047959658179343,3.602167197443977,3.7544733684236773
4122,4123,OADMET-0000944,O=C(CCc1nc2ccccc2nc1O)NCc1n[nH]c(=O)[nH]1,2.54,train,lt3,2.928180190274635,2.986763655264771,2.902195449941944,2.789763777447169,2.759410195974266
4123,4124,OADMET-0000943,CCc1nc(CN(C)C(=O)NCc2nc(C(=O)NC)no2)no1,2.61,train,lt3,3.1360828678872994,3.0953651153497272,2.956349327879967,3.0300372977255896,2.983208373975266
4124,4125,OADMET-0000942,CCc1ccc(-c2cc(C(=O)NCCCc3nnn[nH]3)[nH]n2)cc1,2.26,train,lt3,3.2559695690471337,3.1261503180541843,2.93177374938407,2.9648179483012282,3.014811926962854
4125,4126,OADMET-0000941,COc1cccc(-n2cc(CN(C)C(=O)c3c[nH]nc3-n3cnnn3)cn2)c1,3.86,train,3to4,3.882153229016483,3.7460905860325164,3.84421870876879,3.851984502549633,3.862028853705151
4126,4127,OADMET-0000940,CCc1nc(CC2CN(C(=O)CN3C(=O)OC(C)(C)C3=O)CCO2)no1,3.09,train,3to4,3.8838912098427985,4.031575598274248,3.965074245594383,3.9519039343299025,3.966753317259243
4127,4128,OADMET-0000939,CCCN(CCC)C(=O)c1coc(COc2ccc3sc(C)nc3c2)n1,4.76,train,4to5,4.26097810894284,4.1734949055160735,4.312127937552254,4.197874644765171,4.3112357691588725
4128,4129,OADMET-0000938,Cn1c(C(=O)NCCCc2nnc(N)s2)cc(=O)n(C)c1=O,2.34,train,lt3,2.7015534731915087,2.315482124935148,2.3931436442815643,2.307784524274803,2.4441289774566157
4129,4130,OADMET-0000937,Cc1nccc(NCc2cc3n(n2)CCN(S(C)(=O)=O)C3)n1,2.83,train,lt3,4.339991089164714,4.375462943273754,4.22043396392288,4.230550464354174,4.224404809494804
4130,4131,OADMET-0000936,Cc1nc(N(C)C)ncc1C(=O)NCc1noc(-c2ccco2)n1,3.96,train,3to4,4.346222521631326,4.324129491278369,4.378528345756442,4.2009451494920995,4.148302301382352
4131,4132,OADMET-0000935,Cc1cc(=O)[nH]c(SC(C)C(=O)N2CCN(C(=O)c3ccc[nH]3)CC2)n1,2.59,train,lt3,4.043809205361217,3.920742988781223,4.131869896834968,3.98564562935866,3.9349391733450685
4132,4133,OADMET-0000934,COCc1nc(NCc2ccc(S(N)(=O)=O)cc2)cc([C@H]2C[C@@H](N)C2)n1,2.14,train,lt3,3.896757031829721,3.752440877106742,4.034070244813505,3.7353846989819854,3.744448919342051
4133,4134,OADMET-0000933,Cc1cc(C)n(CCNS(=O)(=O)c2cc(-c3ccno3)ccc2C)c(=O)n1,4.05,train,4to5,4.851906004156873,4.957739506013961,5.049408858085578,4.98760588203495,4.925327724423005
4134,4135,OADMET-0000932,COCCc1noc(CN(C)Cc2c[nH]nc2C(=O)O)n1,2.64,train,lt3,2.3376737197912036,2.2201244064123347,2.408047245840894,2.252045001556942,2.2565617629100423
4135,4136,OADMET-0000931,Cc1nc(CNC(=O)Nc2cccc(S(N)(=O)=O)c2)nc2c1CCCC2,4.35,train,4to5,4.5992384615772,4.622505783792044,4.5200164132140435,4.30141584938201,4.492960474148919
4136,4137,OADMET-0000930,CCn1cnnc1CCNC(=O)c1cnc2c(c1)nc(N)n2CC,2.76,train,lt3,2.884072977190178,2.790048239772491,2.8243370948056623,2.7199278002410243,2.9086882705852366
4137,4138,OADMET-0000929,O=C(NCc1n[nH]c(=O)[nH]1)Nc1cccc(OCC(=O)N2CCOCC2)c1,2.13,train,lt3,3.2802978307558273,3.1721001428792,3.0073170044211257,2.919590381210274,3.2420968393116443
4138,4139,OADMET-0000928,CC(Cn1cncn1)C(=O)N1CCCN(C(=O)c2c[nH]c(=O)[nH]2)CC1,1.88,train,lt3,3.2183694271392036,3.6612143271250717,3.2391901738294706,3.1270678687583615,3.341913146261796
4139,4140,OADMET-0000927,CC(=O)c1cc(C(=O)N[C@@H]2CCOC[C@H]2Oc2ccc(C(=O)O)cc2)[nH]n1,2.32,train,lt3,2.901754337622067,2.819214807898993,2.7946979632152056,2.9958762714906033,2.8464046027500323
4140,4141,OADMET-0006617,O=C(O)c1cccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1,3.515,as1,3to4,3.745739298814203,3.8494057088074367,3.9119996216206503,4.119075209047056,4.4139304520407645
4141,4143,OADMET-0006615,CC1CCCN(c2cc(C(=O)N3CCC(C(C)(C)C)C(O)C3)ccn2)C1,5.335,as1,5to6,4.962138407380759,5.084645541523794,4.997376503798498,5.1868965495118085,5.105969870272411
4142,4146,OADMET-0006612,O=C(c1cc(-c2ccco2)[nH]n1)N1CCc2ccccc21,4.28,as1,4to5,5.01530321867169,4.9346694942584275,4.927068143815036,4.8704075239814815,4.934568561715357
4143,4148,OADMET-0006610,Cc1ccc(S(=O)(=O)Nc2cccc(F)c2)c(C)c1,4.949999999999999,as1,4to5,5.294401678492072,5.308283906176398,5.376778999693321,5.26371707752436,5.335652100178259
4144,4149,OADMET-0006609,O=C(Nc1ccncc1)c1ccc(CNC(=O)C2CC=CCC2)cc1,2.015,as1,lt3,2.9455186819311256,3.0761295611296084,2.942912800144992,2.8383189135156828,2.949659799938215
4145,4152,OADMET-0006606,Cc1csc(S(=O)(=O)NCC(O)c2cccc3ccccc23)c1,5.49,as1,5to6,5.19495749626503,5.147560014973991,5.2014988344839646,5.066517464890248,5.037565293101435
4146,4154,OADMET-0006604,O=C(O)C1CCN(C(=O)C2CC23CCc2ccccc23)c2ccccc21,4.715,as1,4to5,4.678710756881783,4.7503914288940186,4.7625610161882195,4.531736841814297,4.695288804029997
4147,4155,OADMET-0006603,O=C(O)C1Cc2ccccc2CN1C(=O)Cn1ncc(=O)c2ccccc21,2.275,as1,lt3,4.419205682335166,4.506267602844117,4.493336056555258,4.407969496524811,4.531826458995196
4148,4158,OADMET-0006600,Cn1nccc1S(=O)(=O)Nc1cnn(C(C)(C)C)c1,3.99,as1,3to4,4.442478085400645,4.433936104041563,4.356372803951112,4.415860192809455,4.40155570566885
4149,4159,OADMET-0006599,CC(NC(=O)c1cncc(Br)c1)c1cccnc1,2.3600000000000003,as1,lt3,3.670626893669696,3.690747989970379,3.6386143497603705,3.681109484212879,3.7444732713502575
4150,4161,OADMET-0006597,CC1CCCN(c2cc(C(=O)N3CCc4ccc(C#N)cc43)ccn2)C1,5.215,as1,5to6,5.1431791238204685,4.999445356778627,5.148829539194925,5.105348499197465,5.1997975385674415
4151,4162,OADMET-0006596,CC1CCN(C(=O)C2CC23CCCNC3)c2c(O)cccc21,4.89,as1,4to5,4.9330146819769,5.016154446616851,5.11497760791306,5.006687830736494,5.092004067566095
4152,4165,OADMET-0006593,O=C(C1CC12CCc1ccccc12)N1CCC(c2nnc[nH]2)C1,4.46,as1,4to5,4.8483202866268735,4.71018501416487,4.814615514775063,4.81959074507777,4.853149584922148
4153,4169,OADMET-0006589,Cc1cc(C)nc(N2CCCC2c2nncn2C)n1,3.42,as1,3to4,4.493688881994562,4.509277201452223,4.363720287650633,4.410414831666321,4.562509375360041
4154,4171,OADMET-0006587,Cc1ccc(S(=O)(=O)CC(=O)N2CCCCC2)cc1C,5.31,as1,5to6,4.69191610967725,4.835108748430609,5.021665430089524,5.109885242549652,4.89150409139368
4155,4173,OADMET-0006585,O=C(O)c1ccc(S(=O)(=O)Nc2cc3n(n2)CCCC3)cc1C(F)(F)F,4.215,as1,4to5,3.8865504278791123,3.6564569210150175,3.720626228125735,3.6233142428974534,3.889478359834157
4156,4176,OADMET-0006582,O=C(CNc1ccccc1)N1CCOC(c2ccc(F)cc2)C1,4.67,as1,4to5,4.615095674785336,4.56763916922142,4.832336158562546,4.918580929720233,4.950005203225301
4157,4177,OADMET-0006581,CC(C)c1ccnc(N2CCN(C(=O)Nc3ccccc3C(F)(F)F)CC2)n1,5.395,as1,5to6,5.069248863082791,5.230958051719261,5.501914652603404,5.551474590246059,5.536919219381537
4158,4178,OADMET-0006580,Cc1cc(S(=O)(=O)Nc2ccccc2CN(C)C)sc1C,5.265,as1,5to6,5.247572436339699,5.16363563355547,5.091216041705522,5.190632329228552,5.1349860645658705
4159,4179,OADMET-0006579,COC(=O)c1c(CSc2cc(F)c(F)c(F)c2)nn2c1CCCC2,5.15,as1,5to6,4.803924823571517,4.959757281678416,4.77483274462777,4.887424578829173,4.916694331487425
4160,4180,OADMET-0006578,Cc1ccc(S(=O)(=O)N(C)Cc2ccco2)cc1C,4.890000000000001,as1,4to5,4.937096724056582,4.928080980625309,4.976050452061835,4.921953659142913,4.770048241709822
4161,4184,OADMET-0006574,O=S(=O)(c1ccccc1-c1ccccc1)N1CCOCC1CC1CCOC1,5.405,as1,5to6,4.881671977141476,4.7856535352524245,4.879256939315681,4.920662771322094,5.000625788563836
4162,4185,OADMET-0006573,c1cnc(COc2ccc(NCC3(C4CCCO4)CC3)cc2)cn1,4.775,as1,4to5,4.107224049917149,4.300002890703319,4.381988177391234,4.085826000841443,4.187595564953604
4163,4188,OADMET-0006570,CCOc1ccc(S(=O)(=O)N(CC)CC)cc1NC(=O)C1CCC1,4.84,as1,4to5,4.832509918643522,4.958734162836273,5.0404410621326345,5.020219854267189,5.001782209307006
4164,4189,OADMET-0006568,CCCC1C(=O)NCCN1C(=O)c1ccnc(N2CCCC(C)C2)c1,5.105,as1,5to6,4.8245577613776565,4.883723208529305,4.73477076276411,4.746780040823242,4.829250769013634
4165,4190,OADMET-0006567,O=C(NCC(F)(F)F)c1ccc(S(=O)(=O)NC2CCCCC2)cc1,4.835,as1,4to5,4.811475709443098,4.8762664295248666,4.991608762691195,4.870825684963736,4.956327715985865
4166,4191,OADMET-0006566,CC(O)CCNc1cccc(-n2cnc3ccccc32)n1,1.945,as1,lt3,4.539238758261797,4.5374637092166035,4.479298447983103,4.446112094964653,4.3732870193126026
4167,4192,OADMET-0006565,CC1CCCN(c2cc(C(=O)NC3CCOC3(C)C)ccn2)C1,4.975,as1,4to5,5.30001316244332,5.279316934765109,5.397795428346209,5.327453575084444,5.473018747605449
4168,4193,OADMET-0006564,Cc1ccc(S(=O)(=O)N(C)Cc2nccn2C(F)F)cc1C,5.13,as1,5to6,4.8795182853186745,4.9611049893338715,5.040746966710338,5.012134967126859,5.152689180043744
4169,4195,OADMET-0006561,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)COC2CCCCC2)c1,5.305,as1,5to6,5.02930611010611,5.06571827963184,5.2130604322939105,5.168275133505294,5.023263969073078
4170,4197,OADMET-0006559,COc1cnc(NS(=O)(=O)c2cccc(Cl)c2Cl)nc1,4.245,as1,4to5,4.875093301641724,4.747908985073294,4.968278929746334,4.8833272300525845,4.8832509223057015
4171,4199,OADMET-0006557,CCN(CC)S(=O)(=O)c1ccc(OC)c(NS(=O)(=O)c2ccc(NC(C)=O)cc2)c1,4.63,as1,4to5,4.668971740970131,4.746419288933538,4.726253787247878,4.6843895403821145,4.701273374020181
4172,4201,OADMET-0006555,Cc1ccc(S(=O)(=O)N(C)Cc2ccsc2)cc1C,5.335,as1,5to6,5.056002899446756,5.0170192505250375,5.195751029500766,5.204848684171322,5.2563243512418785
4173,4204,OADMET-0006552,CSC(C)C(=O)NC1CCN(c2ccccc2OC(F)F)C1,5.41,as1,5to6,4.64157253048191,4.81516771913099,4.862032952563249,4.889340936966618,4.80459437412588
4174,4208,OADMET-0006548,COc1ccc(NC(=O)C2CCCO2)cc1OC(F)F,4.065,as1,4to5,4.888251168463614,4.7672486747219995,4.857191008846478,4.899128620716052,4.809003402611834
4175,4209,OADMET-0006547,COc1ccccc1-c1cn(Cc2cc3n(n2)CCC3)nn1,4.925000000000001,as1,4to5,4.6538875970258,4.621001399759302,4.587248964888801,4.732832592441856,4.596666096212913
4176,4210,OADMET-0006546,O=S(=O)(NCC(O)c1cccc2ccccc12)c1c(Cl)cccc1Cl,6.72,as1,gte6,5.357874373763853,5.346226778009926,5.410192233887797,5.496642782818093,5.45775721590278
4177,4211,OADMET-0006545,Cc1cc(C)c(S(=O)(=O)NC(C)c2cccnc2)c(C)c1,4.96,as1,4to5,5.141663158324874,5.032211301223901,5.02449821150589,5.109657671629519,5.150910139657316
4178,4212,OADMET-0006544,COCCC(=O)NC1CCN(c2ccccc2OC(F)F)C1,4.87,as1,4to5,4.654762119002344,4.803168968054484,4.740340663073835,4.7078024035413515,4.661523984846507
4179,4214,OADMET-0006542,O=S(=O)(NCC(O)c1cccc2ccccc12)c1ccccc1F,5.565,as1,5to6,5.231914967351588,5.238599923984487,5.214323227924488,5.218608859354105,5.245432623959575
4180,4216,OADMET-0006540,O=S(=O)(NCC(O)c1cccc2ccccc12)c1ccccc1Br,5.805,as1,5to6,5.319354514793091,5.31794100374715,5.263143221758673,5.311438672818806,5.318244089575036
4181,4217,OADMET-0006539,COc1ccc(C(=O)NC(C)c2cccnc2)cc1S(=O)(=O)N1CCCC1,5.390000000000001,as1,5to6,4.863711332692012,4.735720569715569,4.855020561747527,4.963060961680059,4.758681475886889
4182,4219,OADMET-0006536,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)C2CCCO2)c1,4.605,as1,4to5,4.684388370391758,4.732245052048926,4.882252841943199,4.84585795497834,4.731201095110317
4183,4221,OADMET-0006534,CNS(=O)(=O)c1ccc(C(=O)NC2(C)CC=CCC2)cn1,2.8200000000000003,as1,lt3,3.956235737878887,4.171226367451865,4.762059543380237,5.207849490103881,5.412624545855747
4184,4222,OADMET-0006533,CCC(=O)NCc1nc2ccccc2n1C(C)C,4.655,as1,4to5,4.417181568441013,4.525487739870838,4.491203882116916,4.401008732449442,4.221213391278237
4185,4223,OADMET-0006532,Cc1nn(C)c(C)c1NS(=O)(=O)c1cccc(Cl)c1Cl,5.25,as1,5to6,5.313858883563476,5.316179437214282,5.311546581267364,5.184870209274818,5.132981056829927
4186,4224,OADMET-0006531,CC(C)c1ccnc(N2CCN(C(=O)c3cn(C)nc3-c3ccccc3)CC2)n1,5.955,as1,5to6,4.830054340415762,4.908535961337236,5.067115175276251,5.134485895499498,5.26935023311933
4187,4225,OADMET-0006530,CCCn1cc(C(=O)N2CCN(C3CC3)c3c(C)cccc32)nn1,5.445,as1,5to6,4.711667008252754,4.703338719461163,4.698211174197352,4.731979990659244,4.821588906782551
4188,4226,OADMET-0006529,CC1CCN(C(=O)COCc2ccnn2C)c2c(O)cccc21,5.375,as1,5to6,4.624565700622493,4.574338119341058,4.506632271103664,4.651207258102652,4.731618061070168
4189,4229,OADMET-0006525,CCc1nc(Cn2cc(-c3ccccc3OC)nn2)no1,4.415,as1,4to5,3.8996131454348815,3.781290241765977,3.9151791373051648,3.964720003401195,3.9402156834684594
4190,4231,OADMET-0006523,Cc1c(C(=O)Nc2cc3n(n2)CCCC3)oc2c(Cl)cccc12,4.76,as1,4to5,5.131944144562927,5.183407334818892,5.214426447751477,5.026157961919329,5.17749468332685
4191,4232,OADMET-0006522,O=C(NCc1ccc(Cl)cc1Cl)c1ccc(S(=O)(=O)NC2CC2)cc1,5.625,as1,5to6,4.97844949206381,4.960784114585749,4.992650504905721,4.950455528469088,5.08204470223934
4192,4234,OADMET-0006520,CC1CC(C)CN(C(=O)c2cc(-c3ccco3)[nH]n2)C1,4.845000000000001,as1,4to5,4.050022875594237,3.7805194405372013,3.7886997847501744,3.819325947552155,3.9249670895447815
