molecule_name,smiles,pec50,inchikey,chembl_pxr_nn_tanimoto,chembl_pxr_nn_pchembl,chembl_pxr_top5_pchembl,chembl_pxr_has_exact_match,chembl_pxr_covered_t03,chembl_pxr_covered_t04,oof_lgbm,oof_ridge
OADMET-0002289,O=C(O)COc1ccc(Br)cc1,2.97,SZEBGAQWWSUOHT-UHFFFAOYSA-N,0.2195122,4.45,5.371174476795615,False,False,False,4.5954330234284075,4.2909345957917795
OADMET-0002288,O=C(O)CSc1nc2ccccc2s1,2.96,ZZUQWNYNSKJLPI-UHFFFAOYSA-N,0.2413793,5.0,4.960409055661761,False,False,False,4.688614812729842,4.363914280177588
OADMET-0002287,O=C(O)COc1ccc(Cl)cc1,2.76,SODPIMGUZLOIPE-UHFFFAOYSA-N,0.23076923,5.92,5.4473210929177185,False,False,False,4.767925227352204,4.380376840116144
OADMET-0002286,O=C(O)c1ccc2c(c1)OCO2,2.55,VDVJGIYXDVPQLP-UHFFFAOYSA-N,0.18604651,4.55,5.53358664637644,False,False,False,4.0845564185974474,4.230072335374464
OADMET-0002285,CCOc1ccc(C(=O)O)cc1,2.21,SHSGDXCJYVZFTP-UHFFFAOYSA-N,0.2264151,4.925,4.7526327815491625,False,False,False,4.608888004890557,4.269722552770805
OADMET-0002284,Cc1cc2oc(C(=O)O)c(C)c2cc1C,3.5,VRTTTXHRPSGHSZ-UHFFFAOYSA-N,0.18,5.13,5.1139273424274485,False,False,False,4.096691382364987,4.098377562224294
OADMET-0002283,O=C(O)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1,3.52,VIWLAZSPFNNYTJ-UHFFFAOYSA-N,0.2888889,4.55,4.819915920514982,False,False,False,3.865392060835436,4.516514758852713
OADMET-0002282,O=C(O)c1ccc(-c2cccc(F)c2)nc1,2.73,OYDONGYKOJEHSZ-UHFFFAOYSA-N,0.3181818,5.22,5.446611897431085,False,True,False,4.126808353783078,4.2591242226159585
OADMET-0002281,O=C(O)c1ccc(OC(F)F)c(OCC2CC2)c1,3.65,IGFDIFLMMLWKKY-UHFFFAOYSA-N,0.27118644,5.6,5.7796694595536175,False,False,False,4.3029663226581585,4.649933207869292
OADMET-0002280,O=C(O)c1ccncc1,1.96,TWBYWOBDOCUKOW-UHFFFAOYSA-N,0.1891892,4.55,5.298569523192419,False,False,False,3.6708429446952193,4.129627152033443
OADMET-0002279,O=C(O)CCn1c(=O)oc2ccccc21,1.97,BMLRDVCKJXMASM-UHFFFAOYSA-N,0.23728813,5.46,5.269432443617021,False,False,False,4.626385459260152,4.435819026110954
OADMET-0002278,O=C(O)C1COc2ccccc2O1,2.91,HMBHAQMOBKLWRX-UHFFFAOYSA-N,0.32142857,4.575,4.604391613835042,False,True,False,4.473896771894507,4.008193726437346
OADMET-0002277,COc1ccc(C(=O)O)cc1,2.26,ZEYHEAKUIGZSGI-UHFFFAOYSA-N,0.24489796,5.78,5.452822896827942,False,False,False,4.680522114845008,4.455012054377129
OADMET-0002276,Cc1ccc(C(=O)O)cc1Cl,2.88,SDKUOEOJAXGCLU-UHFFFAOYSA-N,0.21153846,5.16,5.464401435636834,False,False,False,4.562620700036198,4.3104151819847765
OADMET-0002275,Cc1cc(Cl)ccc1OCC(=O)O,2.96,WHKUVVPPKQRRBV-UHFFFAOYSA-N,0.26984128,4.95,5.765805919829371,False,False,False,3.734370273924238,4.653415122992927
OADMET-0002274,O=C(O)c1cc([N+](=O)[O-])ccc1Cl,1.85,QUEKGYQTRJVEQC-UHFFFAOYSA-N,0.23076923,5.72,5.025439178368426,False,False,False,4.946402385522222,4.371509600085442
OADMET-0002273,COc1cccc(C(=O)O)c1,2.48,XHQZJYCNDZAGLW-UHFFFAOYSA-N,0.26415095,5.6,5.198128121841345,False,False,False,4.830617089392972,4.572785702421305
OADMET-0002272,O=C(Nc1ccccc1C(=O)O)c1ccco1,3.13,KGUJFARQLOGYHU-UHFFFAOYSA-N,0.3181818,4.55,4.637403116593578,False,True,False,3.4826063957601887,4.03786167310013
OADMET-0002271,COc1ccc(C(=O)O)cc1Br,3.02,BBPZABXVRBFWGD-UHFFFAOYSA-N,0.2580645,5.61,5.920657949950795,False,False,False,4.941742962577923,4.643711867311652
OADMET-0002270,O=C(O)c1cccnc1Cl,2.11,IBRSSZOHCGUTHI-UHFFFAOYSA-N,0.3243243,4.4,4.856709707650049,False,True,False,4.176973524558201,4.14915361399828
OADMET-0002269,CCC(CC)C(=O)O,2.35,OXQGTIUCKGYOAA-UHFFFAOYSA-N,0.21212122,8.7,6.185722861606481,False,False,False,4.589183982666129,4.667562162617218
OADMET-0002268,CCCCCCCCCCCCCCCC(=O)O,2.5,IPCSVZSSVZVIGE-UHFFFAOYSA-N,0.4827586,8.7,6.201627122298363,False,True,True,4.560913505694147,3.827164365702452
OADMET-0002267,O=C(O)c1cc(-c2ccc(Cl)cc2Cl)on1,3.37,JTPPKCXDMFYTFD-UHFFFAOYSA-N,0.23636363,4.95,5.164920649313902,False,False,False,4.662557444975294,4.373905982288964
OADMET-0002266,Cc1nc(SCC(=O)O)c2c(C)c(C)sc2n1,3.88,KYUSHTZAQSEDIQ-UHFFFAOYSA-N,0.14864865,5.6,5.000066319364683,False,False,False,2.7937577214721188,3.9441842961193814
OADMET-0002265,Cc1onc(-c2ccccc2Cl)c1C(=O)O,2.94,UVEPOHNXGXVOJE-UHFFFAOYSA-N,0.21311475,5.565,4.802485372575913,False,False,False,4.429388545085446,4.213123624162574
OADMET-0002264,O=C(O)c1cccc([N+](=O)[O-])c1,2.02,AFPHTEQTJZKQAQ-UHFFFAOYSA-N,0.3,5.72,5.614434621766858,False,True,False,5.296529842952695,4.120784628612622
OADMET-0002263,O=C(O)c1c(F)cccc1F,1.82,ONOTYLMNTZNAQZ-UHFFFAOYSA-N,0.25,4.45,5.124879666863637,False,False,False,4.58475456665791,4.40815650714354
OADMET-0002262,Cc1cc(C)cc(C(=O)O)c1,1.97,UMVOQQDNEYOJOK-UHFFFAOYSA-N,0.35135135,5.13,5.47074691275843,False,True,False,3.6983230951680723,4.425171084976652
OADMET-0002261,O=C(O)c1cc2c(ccc3ccccc32)o1,3.38,QVRZMUFOHNANGY-UHFFFAOYSA-N,0.2,4.5,5.529720726993702,False,False,False,4.2709300927618,4.213554902750119
OADMET-0002260,COc1ccc(Br)cc1C(=O)O,2.01,JFDUXZIRWBYBAQ-UHFFFAOYSA-N,0.25,6.3,5.60598490395027,False,False,False,4.763268947483775,4.60784102466738
OADMET-0002259,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)O,4.01,WQXUUMUOERZZAE-UHFFFAOYSA-N,0.2413793,5.565,5.181256668970778,False,False,False,4.864916462415098,4.409248382716999
OADMET-0002258,O=C(O)c1cccc(F)c1,2.66,MXNBDFWNYRNIBH-UHFFFAOYSA-N,0.2,4.55,5.4421590629159935,False,False,False,3.490045291309512,4.204860800102443
OADMET-0002257,COc1cccc(OCC(=O)O)c1,3.23,AHDPQRIYMMZJTF-UHFFFAOYSA-N,0.25862068,5.47,5.245060277736466,False,False,False,4.859546460186376,4.4758530736826145
OADMET-0002256,O=C(O)c1cc(Br)c(Br)s1,3.03,USFXRYVNRUMABJ-UHFFFAOYSA-N,0.17073171,8.4,5.361775231243034,False,False,False,2.8589159981857852,4.319656093806812
OADMET-0002255,CCCCCCCC/C=C\CCCCCCCC(=O)O,2.17,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,0.6896552,8.7,6.6475127327320696,False,True,True,4.443854311418609,4.944410365960552
OADMET-0002254,CCCCCCCCC(=O)O,2.45,FBUKVWPVBMHYJY-UHFFFAOYSA-N,0.4827586,8.7,6.201627122298363,False,True,True,4.560913505694147,3.827164365702452
OADMET-0002253,Cc1c(-c2ccccc2)nc2ccccc2c1C(=O)O,3.05,ZSVACLAZDFXWQG-UHFFFAOYSA-N,0.24074075,4.5,5.010235840290166,False,False,False,4.683407684297905,4.361896872838171
OADMET-0002252,O=C(O)COc1ccc(C(=O)c2ccccc2)cc1,2.04,FQPOVZIKEBLFNG-UHFFFAOYSA-N,0.23255815,4.55,4.7002991814312205,False,False,False,3.9584069152975707,4.202477823032383
OADMET-0002251,O=C(O)c1c(F)cccc1Cl,2.57,XNTIGDVFBDJLTQ-UHFFFAOYSA-N,0.23076923,5.565,5.560200845214928,False,False,False,4.742222189418877,4.450834876343087
OADMET-0002250,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.14,CGIGDMFJXJATDK-UHFFFAOYSA-N,0.3043478,5.64,5.442114562712095,False,True,False,4.575854168184721,4.127184003152064
OADMET-0002249,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,3.05,GCUCIFQCGJIRNT-UHFFFAOYSA-N,0.22950819,6.0,5.392610230789571,False,False,False,4.979692946954087,4.4520253201784055
OADMET-0002248,CCC(C(=O)O)c1ccccc1,2.45,OFJWFSNDPCAWDK-UHFFFAOYSA-N,0.25641027,8.4,5.331850754374731,False,False,False,4.233350738871542,4.752256659947378
OADMET-0002247,O=C(O)c1ccc([N+](=O)[O-])cc1,2.55,OTLNPYWUJOZPPA-UHFFFAOYSA-N,0.21311475,5.72,5.570284067517887,False,False,False,4.830706182704638,4.388152383046219
OADMET-0002246,O=C(O)c1ccco1,1.92,SMNDYUVBFMFKNZ-UHFFFAOYSA-N,0.21052632,4.45,5.308431682449211,False,False,False,4.240282361977423,4.232636836802953
OADMET-0002245,CCc1nn(C)c(C(=O)O)c1Cl,2.64,NXAIFVHVBHMNJS-UHFFFAOYSA-N,0.1754386,4.5,5.719273208528485,False,False,False,4.135265571762524,4.1148995400973964
OADMET-0002244,CCc1nc2ccc(C(=O)O)cc2nc1CC,2.05,PPDTZYUTKIMTJM-UHFFFAOYSA-N,0.21052632,5.0,5.5133644264232275,False,False,False,4.7782367239507,4.30067607756869
OADMET-0002243,O=C(O)c1ccc(I)cc1,3.18,GHICCUXQJBDNRN-UHFFFAOYSA-N,0.25714287,4.55,5.177949204270621,False,False,False,4.226040588430516,4.459157162108293
OADMET-0002242,O=C(O)CN1CCOCC1,2.01,VIWZVFVJPXTXPA-UHFFFAOYSA-N,0.1764706,6.42,5.9763382603291975,False,False,False,3.1949657085821817,4.316956521943121
OADMET-0002241,O=C(O)c1cnc2sccn2c1=O,2.75,FDGPDTWORUVKQX-UHFFFAOYSA-N,0.16666667,4.95,5.158626222615105,False,False,False,3.18928337759434,4.0237969374533655
OADMET-0002240,O=C(O)c1ccc(NC(=O)c2ccco2)cc1,3.05,LKSXLVUUFLNDSS-UHFFFAOYSA-N,0.26666668,4.55,4.6458930694745755,False,False,False,4.026007053683433,4.405294911524717
OADMET-0002239,COc1ccc(C(=O)O)cc1OC,2.07,DAUAQNGYDSHRET-UHFFFAOYSA-N,0.29310346,5.61,5.737312089290506,False,False,False,4.499212448630772,4.774808081013883
OADMET-0002238,Cc1oncc1C(=O)O,2.19,VQBXUKGMJCPBMF-UHFFFAOYSA-N,0.18,4.5,5.15604823860196,False,False,False,3.3769827346582812,4.0592353332867015
OADMET-0002237,O=C(O)C(Sc1ccccc1)c1ccccc1,3.72,UOCQATUFLPHRNG-UHFFFAOYSA-N,0.2820513,8.4,5.606080995374963,False,False,False,4.228017328807975,4.921400726468946
OADMET-0002236,O=C(O)c1cccc(-c2ccco2)c1,2.92,RQVVFGRDMHDHNI-UHFFFAOYSA-N,0.17021276,4.55,5.4950650748621275,False,False,False,2.674520091241008,4.060417099257864
OADMET-0002235,O=C(O)c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1,2.88,FHALQCKQZFYPGB-UHFFFAOYSA-N,0.23376623,6.42,6.058238818091589,False,False,False,4.38801286663528,4.597029630960332
OADMET-0002234,O=C(O)CC1c2ccccc2Oc2ccccc21,3.75,WBWAHPQXFIMEOA-UHFFFAOYSA-N,0.23255815,4.45,4.870110931033354,False,False,False,4.609254324114606,4.283539142194749
OADMET-0002233,O=C(O)CN1CCCC1=O,1.88,JGPIWNNFLKDTSR-UHFFFAOYSA-N,0.16666667,4.5,4.78276982812298,False,False,False,3.4371034263855185,4.000947821519187
OADMET-0002232,CC(=O)Nc1ccc(C(=O)O)cc1,2.69,QCXJEYYXVJIFCE-UHFFFAOYSA-N,0.28947368,4.45,5.256950434357554,False,False,False,4.313628644110466,4.627900913854614
OADMET-0002231,O=C(O)CC(c1ccccc1)c1ccccc1,3.7,BZQGAPWJKAYCHR-UHFFFAOYSA-N,0.2777778,4.45,5.520840069195227,False,False,False,4.217950256041292,4.605250620846972
OADMET-0002230,O=C(O)C(CO)c1ccccc1,2.49,JACRWUWPXAESPB-UHFFFAOYSA-N,0.2631579,8.4,5.574636196867755,False,False,False,4.194682735967725,4.82067527199783
OADMET-0002229,Cc1ccccc1C(=O)O,2.61,ZWLPBLYKEWSWPD-UHFFFAOYSA-N,0.24444444,4.5,4.754131346086923,False,False,False,4.695826838491739,4.33146008891761
OADMET-0002228,O=C(O)c1cc2ccccc2cc1O,3.04,ALKYHXVLJMQRLQ-UHFFFAOYSA-N,0.25641027,8.4,5.617994802338859,False,False,False,4.3179610205643,4.792350866587746
OADMET-0002227,COc1cc(C(=O)O)cc(OC)c1OCc1ccccc1,2.87,OVCCGNWMGBKDIZ-UHFFFAOYSA-N,0.27868852,5.47,5.0716432696223634,False,False,False,4.804197859771386,4.540803563114306
OADMET-0002226,O=C(O)c1cc([N+](=O)[O-])ccc1N1CCOCC1,2.02,MRCONLVSTRNJQT-UHFFFAOYSA-N,0.23076923,6.42,6.384151226262487,False,False,False,4.534833320699306,4.626097911404609
OADMET-0002225,O=C(O)c1cccc2c(Br)cccc12,3.54,SZFXXNVLSUTKJF-UHFFFAOYSA-N,0.2195122,4.45,5.402052442885824,False,False,False,4.812670168633611,4.29156532639181
OADMET-0002224,CC(CC(=O)O)c1ccccc1,3.24,ZZEWMYILWXCRHZ-UHFFFAOYSA-N,0.25641027,4.45,5.375882835802962,False,False,False,4.86614810864121,4.476006688833191
OADMET-0002223,CN1CCCCC1C(=O)O,2.1,BPSLZWSRHTULGU-UHFFFAOYSA-N,0.26530612,5.16,4.967611491559303,False,False,False,4.563736585374704,4.443169792799927
OADMET-0002222,COc1cc(C(=O)O)c([N+](=O)[O-])cc1OC,2.03,WWCMFGBGMJAJRX-UHFFFAOYSA-N,0.25,4.95,5.773869666181379,False,False,False,4.649415655957074,4.563877033897871
OADMET-0002221,O=C(O)c1cnccn1,2.64,NIPZZXUFJPQHNH-UHFFFAOYSA-N,0.1509434,5.0,5.353014633429644,False,False,False,2.594482745564975,3.97445136145109
OADMET-0002220,COc1cc(C(=O)O)cc(OC)c1OC,1.88,SJSOFNCYXJUNBT-UHFFFAOYSA-N,0.24528302,4.9,4.9187370662820955,False,False,False,4.644964934339271,4.323931230132621
OADMET-0002219,Cc1ccc(C(=O)O)cc1,1.98,LPNBBFKOUUSUDB-UHFFFAOYSA-N,0.22222222,4.55,4.71723438086543,False,False,False,3.8664555704586765,4.216575089108455
OADMET-0002218,Cc1cc(NC(=O)c2ccccc2C)ccc1C(=O)O,3.44,KJGSVQLCVULXJU-UHFFFAOYSA-N,0.25609756,4.85,4.863888209499665,False,False,False,4.642696951115947,4.398508809989706
OADMET-0002217,COc1ccc(Cl)cc1C(=O)O,2.05,HULDRQRKKXRXBI-UHFFFAOYSA-N,0.3275862,6.7,6.258352711481399,False,True,False,4.65850492020689,4.526626573881542
OADMET-0002216,Cc1c(C(=O)O)cccc1-c1ccc(OC(F)(F)F)cc1,2.96,LNRROOUNLXDADK-UHFFFAOYSA-N,0.26229507,5.24,5.4960199739515065,False,False,False,4.932872585997952,4.579325103147433
OADMET-0002215,Cc1c(C(=O)O)oc2ccc(F)cc12,2.52,GMIDGDXRCTUPNM-UHFFFAOYSA-N,0.24675325,5.8,5.591531324458788,False,False,False,4.8377381277836005,4.553514358529759
OADMET-0002214,O=C(O)CSCc1ccc(Cl)cc1,3.93,SAYBRQDMVZLOPM-UHFFFAOYSA-N,0.1923077,4.95,4.817554256742858,False,False,False,4.385400230677972,4.106725498168876
OADMET-0002213,CC(C)c1ccc(OCc2ccc(C(=O)O)cc2)cc1,2.98,AJPPQRKAQFRNEF-UHFFFAOYSA-N,0.23333333,4.925,5.341789727493001,False,False,False,4.81068968696907,4.360809831270658
OADMET-0002212,O=C(O)c1ccccc1O,2.01,YGSDEFSMJLZEOE-UHFFFAOYSA-N,0.25,8.4,5.422983991627515,False,False,False,4.230234997578931,4.7323462759458454
OADMET-0002211,CC(C)C(=O)O,1.85,KQNPFQTWMSNSAP-UHFFFAOYSA-N,0.19354838,8.4,6.195089653673623,False,False,False,4.453807261959597,4.552739772654162
OADMET-0002210,O=C(O)CCSc1ccccc1,1.91,IGPROYLOGZTOAM-UHFFFAOYSA-N,0.28947368,4.45,5.504689436641873,False,False,False,4.06856700246173,4.662613845404781
OADMET-0002209,O=C(O)Cc1ccccc1[N+](=O)[O-],2.72,WMUZDBZPDLHUMW-UHFFFAOYSA-N,0.30357143,4.95,5.546380345723515,False,True,False,4.226447016733605,4.103134995775012
OADMET-0002208,O=C(O)c1ccc(-c2ccc(Cl)cc2)o1,3.05,XIPQHWUSDHTXOO-UHFFFAOYSA-N,0.17391305,5.19,5.588640123287312,False,False,False,4.575830484999361,4.138152113780793
OADMET-0002207,O=C(O)c1ccc2ccccc2n1,2.89,LOAUVZALPPNFOQ-UHFFFAOYSA-N,0.23076923,5.0,4.861387590830388,False,False,False,4.527120570836883,4.297524779392844
OADMET-0002206,COc1ccc(-c2cc(C(=O)O)[nH]n2)cc1,2.84,VHWPBROOEIJLIW-UHFFFAOYSA-N,0.23728813,5.78,5.451765935736543,False,False,False,4.727372381577348,4.414639127046251
OADMET-0002205,O=C(O)c1cc(Cl)ccc1O,2.33,NKBASRXWGAGQDP-UHFFFAOYSA-N,0.28947368,8.4,5.817882205970751,False,False,False,4.280686007660844,4.9889177913796505
OADMET-0002204,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3.67,DKYWVDODHFEZIM-UHFFFAOYSA-N,0.25,4.5,5.577085566508537,False,False,False,4.5123369800770154,4.475094074599223
OADMET-0002203,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,4.08,YTRMTPPVNRALON-UHFFFAOYSA-N,0.23214285,5.0,4.730908696599237,False,False,False,4.890997549984074,4.282107940448852
OADMET-0002202,O=C(O)c1cc2ccccc2oc1=O,2.98,ACMLKANOGIVEPB-UHFFFAOYSA-N,0.20754717,4.5,5.315567062306668,False,False,False,4.712114830374971,4.222023759651238
OADMET-0002201,O=C(O)COc1ccc([N+](=O)[O-])cc1,2.25,AVDLFIONKHGQAP-UHFFFAOYSA-N,0.21311475,4.95,5.776406831942934,False,False,False,4.8177812239570965,4.402224189206369
OADMET-0002200,O=C(O)c1cccnc1,2.24,PVNIIMVLHYAWGP-UHFFFAOYSA-N,0.20512821,4.4,4.61726617008355,False,False,False,4.53688970823358,4.104696701118661
OADMET-0002199,O=C(O)CN1CCCC1,1.95,IPXNXMNCBXHYLQ-UHFFFAOYSA-N,0.1875,4.5,5.6751968582695715,False,False,False,4.824201126392095,4.259548668616692
OADMET-0002198,O=C(O)CCCCN1CCOCC1,2.77,BSVYXFWQDRWOFH-UHFFFAOYSA-N,0.275,8.7,6.115629043057918,False,False,False,2.344585912166259,4.837915475292101
OADMET-0002197,CC(C)(O)C(=O)O,1.95,BWLBGMIXKSTLSX-UHFFFAOYSA-N,0.15625,8.7,6.011031634174234,False,False,False,3.195796801936655,4.358250372175539
OADMET-0002196,O=C(O)CCc1ccccc1,3.01,XMIIGOLPHOKFCH-UHFFFAOYSA-N,0.31428573,4.45,5.725643933899518,False,True,False,3.8225679125270453,4.223305486889279
OADMET-0002195,CC(C)CC(=O)O,2.9,GWYFCOCPABKNJV-UHFFFAOYSA-N,0.21212122,8.7,6.25722027878893,False,False,False,4.604738193307149,4.677580306412839
OADMET-0002194,O=C(O)Cc1ccc(Cl)cc1,2.54,CDPKJZJVTHSESZ-UHFFFAOYSA-N,0.21276596,4.95,4.784968574468322,False,False,False,4.830971754427429,4.229232774279934
OADMET-0002193,CC(C)(C)c1ccc(C(=O)NCCC(=O)O)cc1,2.65,HJOIFNWQEBIKGT-UHFFFAOYSA-N,0.24615385,5.8,5.429105411258414,False,False,False,4.802467417795559,4.527699641527558
OADMET-0002192,O=C(O)CSc1ccc(Cl)cc1,3.05,YPKLXLYGMAWXDO-UHFFFAOYSA-N,0.2,4.95,4.762174451822209,False,False,False,4.687553935366054,4.1691909740886075
OADMET-0002191,O=C(O)CCSc1ccc(Cl)cc1,3.73,JGJULSJGGIMHBK-UHFFFAOYSA-N,0.21428572,8.7,5.5875982088920155,False,False,False,4.300762058602449,4.594788275648315
OADMET-0002190,O=C(O)c1ccc(Cl)cc1[N+](=O)[O-],2.93,JAHIPDTWWVYVRV-UHFFFAOYSA-N,0.25490198,4.95,5.275145870319391,False,False,False,4.627553361254506,4.499169732280733
OADMET-0002189,CCCCN1CCCCC1C(=O)O,1.83,YUKQVPZDQNCWOA-UHFFFAOYSA-N,0.5,5.16,5.466082326510367,False,True,True,4.248954795285467,3.461066080624552
OADMET-0002188,O=C(O)CS,2.1,CWERGRDVMFNCDR-UHFFFAOYSA-N,0.21052632,4.3,5.983856018813113,False,False,False,4.795406181156687,4.316551820914063
OADMET-0002187,Cc1ccc(C(=O)O)cc1C#Cc1cnc2cccnn12,2.06,SCMPXDBRMCTALZ-UHFFFAOYSA-N,0.20731707,5.22,5.1578490016298515,False,False,False,4.397605805746052,4.250230410197431
OADMET-0002186,CCCCOc1cc(C(=O)O)c2ccccc2n1,3.79,ZISCTCXYESUBGA-UHFFFAOYSA-N,0.28395063,5.36,5.395258302230791,False,False,False,4.798925641389899,4.684187462211057
OADMET-0002185,O=C(O)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,1.82,XDEQHYWMTHWMQF-UHFFFAOYSA-N,0.19354838,5.0,4.677646705822335,False,False,False,4.935910230207038,4.097021820765112
OADMET-0002184,O=C(O)c1cnn2c(-c3ccccc3)cc(-c3ccccc3)nc12,3.5,NBUWTJDQENNHHB-UHFFFAOYSA-N,0.23170732,5.24,5.058865643507307,False,False,False,4.918679226614437,4.288177513782146
OADMET-0002183,O=C(O)C(Cl)Cl,1.92,JXTHNDFMNIQAHM-UHFFFAOYSA-N,0.19354838,8.4,6.128548768917501,False,False,False,4.3769113398969886,4.5434161330312985
OADMET-0002182,O=C(O)COc1ccc(F)cc1,2.58,ZBIULCVFFJJYTN-UHFFFAOYSA-N,0.24,5.17,6.330960476677253,False,False,False,4.891297023514765,4.631050660908427
OADMET-0002181,CC(=O)c1c(C)[nH]c(C(=O)O)c1C,2.14,SQFWNYAZHOVSPA-UHFFFAOYSA-N,0.14285715,5.0,5.607238588240753,False,False,False,2.845064317544111,3.968848858962504
OADMET-0002180,C1CCN(C2CCNCC2)C1,1.89,STWODXDTKGTVCJ-UHFFFAOYSA-N,0.13953489,5.89,5.15813637047658,False,False,False,3.659696352289013,3.9925738788613594
OADMET-0002179,O=C(O)Cn1c(=O)oc2ccccc21,3.03,PHIUXGVYFVAGTC-UHFFFAOYSA-N,0.22413793,5.46,5.27180759816507,False,False,False,4.763992810222255,4.369111458512812
OADMET-0002178,COC(=O)C1CCNCC1,2.45,RZVWBASHHLFBJF-UHFFFAOYSA-N,0.2,5.13,5.295397012521407,False,False,False,4.427317216765336,4.2239401784772355
OADMET-0002177,CCCCOc1ccc(C(=O)O)cc1,2.36,LAUFPZPAKULAGB-UHFFFAOYSA-N,0.26530612,4.75,5.498748935835303,False,False,False,4.951421110754234,4.560023625449734
OADMET-0002176,COc1ccccc1C(=O)O,2.73,ILUJQPXNXACGAN-UHFFFAOYSA-N,0.27659574,5.6,5.450472699147249,False,False,False,4.815607266632957,4.671588139082024
OADMET-0002175,O=C(O)c1cccc(-n2cnnn2)c1,3.03,UNTMKIYQHROFCP-UHFFFAOYSA-N,0.1884058,5.61,5.4104548747388455,False,False,False,4.767303160544847,4.210218729095241
OADMET-0002174,CC(C)CCN,1.82,BMFVGAAISNGQNM-UHFFFAOYSA-N,0.12068965,4.525,4.688553381330481,False,False,False,2.096268307166764,3.6931507910829353
OADMET-0002173,CC(=O)Oc1ccccc1C(=O)O,2.61,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,0.24,5.6,4.873535018801332,False,False,False,4.630272604787218,4.404181301843058
OADMET-0002172,CN(C)S(=O)(=O)c1cccc(C(=O)O)c1,2.42,ZYUAOEFMKIYOPZ-UHFFFAOYSA-N,0.27419356,5.025,5.857523241975399,False,False,False,3.9915373702660246,4.686763675079343
OADMET-0002171,O=C(O)C(c1ccccc1)c1ccccc1,3.36,PYHXGXCGESYPCW-UHFFFAOYSA-N,0.29411766,8.4,5.592163613942291,False,False,False,4.125183064337154,4.980965559860657
OADMET-0002170,O=C(O)C1CCCCC1,2.19,NZNMSOFKMUBTKW-UHFFFAOYSA-N,0.18644068,5.19,5.202858822321847,False,False,False,4.886172580698582,4.192541046165836
OADMET-0002169,CC(C)(C)c1ccc(C(=O)O)cc1,2.86,KDVYCTOWXSLNNI-UHFFFAOYSA-N,0.2857143,5.61,5.5938269998555885,False,False,False,4.6207912464923835,4.7388766525317605
OADMET-0002168,Cc1ccc(C)c(-n2cnc3cc(C(=O)O)ccc32)c1,3.0,RDIBFASVCUAPMF-UHFFFAOYSA-N,0.22222222,6.3,6.341934781969929,False,False,False,4.638132855096615,4.5693490791345575
OADMET-0002167,O=C(O)COc1ccc2ccccc2c1,3.11,RZCJYMOBWVJQGV-UHFFFAOYSA-N,0.23529412,4.5,4.990709711260876,False,False,False,4.539156384878526,4.28491615132513
OADMET-0002166,N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,2.22,OCYJXSUPZMNXEN-RKDXNWHRSA-N,0.27272728,8.4,6.4734876658507225,False,False,False,2.5049486039659934,4.881410027636202
OADMET-0002165,CN1CCN(Cc2ccc(N)cc2C(F)(F)F)CC1,2.92,ZMWAZMYBMAAMAW-UHFFFAOYSA-N,0.21428572,5.025,5.597050993948501,False,False,False,4.797710320385839,4.378453752772609
OADMET-0002164,COc1ccc(CCCC(=O)O)cc1,2.82,LZHMNCJMXQKSBY-UHFFFAOYSA-N,0.29268292,8.7,5.758500618604691,False,False,False,2.891705918135926,4.80311552631406
OADMET-0002163,O=C(O)c1cc(Cl)cc(Cl)c1O,2.99,CNJGWCQEGROXEE-UHFFFAOYSA-N,0.44827586,4.9,5.196390416001215,False,True,True,4.036854885431167,3.2388219958629842
OADMET-0002162,Nc1ncc([N+](=O)[O-])s1,1.79,MIHADVKEHAFNPG-UHFFFAOYSA-N,0.16666667,4.95,5.36972672668656,False,False,False,3.428977096639028,4.127777864285115
OADMET-0002161,Cc1cccc(C)c1N,2.57,UFFBMTHBGFGIHF-UHFFFAOYSA-N,0.18604651,5.06,5.473780737592065,False,False,False,5.099145825756136,4.234019420550278
OADMET-0002160,NCCN1CCOCC1,1.82,RWIVICVCHVMHMU-UHFFFAOYSA-N,0.13725491,4.5,5.722873669652381,False,False,False,2.6427876409303384,4.0469926218462895
OADMET-0002159,CCN(CC)CC(=O)O,1.99,SGXDXUYKISDCAZ-UHFFFAOYSA-N,0.26190478,4.75,5.770162573158938,False,False,False,4.183635202467891,4.5807136273981754
OADMET-0002158,CC(C)(C)c1ccc(OCc2ccc(C(=O)O)o2)cc1,3.27,IBCVBAKAPXHALY-UHFFFAOYSA-N,0.25,5.72,5.948524020588323,False,False,False,5.009658169365877,4.598213134055544
