molecule_name,smiles,pec50,inchikey,chembl_pxr_nn_tanimoto,chembl_pxr_nn_pchembl,chembl_pxr_top5_pchembl,chembl_pxr_has_exact_match,chembl_pxr_covered_t03,chembl_pxr_covered_t04
OADMET-0001993,Cc1cccc(C)c1NC(=O)C1CCCCN1C,2.98,INWLQCZOYSRPNW-UHFFFAOYSA-N,0.47058824,5.16,4.948097818765219,False,True,True
OADMET-0001992,O=C(NCC1CCCO1)c1cccc(F)c1,2.95,LAYIKHUZIUKLPK-UHFFFAOYSA-N,0.22093023,5.8,5.217367928805493,False,False,False
OADMET-0001991,Cc1[nH]c2ccccc2c1CCNC(=O)c1cccs1,4.45,ACAKNPKRLPMONU-UHFFFAOYSA-N,0.19791667,5.72,5.447552656960681,False,False,False
OADMET-0001990,O=C(COc1cccc2ccccc12)N1c2ccccc2CCc2ccccc21,5.29,GNUBRPMYIYQREU-UHFFFAOYSA-N,0.21917808,4.95,5.105936875102346,False,False,False
OADMET-0001989,Cc1ccc(C)c(-n2cnc3cc(C(=O)NCc4ccccc4Cl)ccc32)c1,4.4,CZSLEMCYYGEGKP-UHFFFAOYSA-N,0.22772278,4.85,5.2570223933920595,False,False,False
OADMET-0001988,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1.77,UJLAWZDWDVHWOW-YPMHNXCESA-N,0.1875,4.5,4.916014922855415,False,False,False
OADMET-0001987,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,2.45,ZULJGOSFKWFVRX-UHFFFAOYSA-N,0.16883117,4.525,5.31146222018352,False,False,False
OADMET-0001986,O=C(Nc1nnc(C2CC2)s1)c1ccncc1,3.85,NZTFKOHUTXYYJC-UHFFFAOYSA-N,0.24,4.55,5.684353800518032,False,False,False
OADMET-0001985,CC(=O)c1c(C)[nH]c(C(=O)N2CCc3ccccc3C2)c1C,3.58,FVCMPRQZJZVUIX-UHFFFAOYSA-N,0.24657534,4.95,4.954276553905494,False,False,False
OADMET-0001984,O=C(NCCc1c[nH]c2ccccc12)c1ccc(-n2cnnn2)cc1,3.41,KGIWXYBGMLGJER-UHFFFAOYSA-N,0.25,5.36,5.074200213440557,False,False,False
OADMET-0001983,O=C(CCCN1C(=O)c2cccc3cccc(c23)C1=O)N1CCc2ccccc2C1,4.91,OFLUEWCNSWBQMJ-UHFFFAOYSA-N,0.21794872,4.95,5.353401234893281,False,False,False
OADMET-0001982,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,4.745,LEBVLXFERQHONN-UHFFFAOYSA-N,0.7234042,5.16,5.014758660101523,False,True,True
OADMET-0001981,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(I)cc1,1.81,HELCSESNNDZLFM-UHFFFAOYSA-N,0.31666666,4.5,4.871945362983588,False,True,False
OADMET-0001980,O=C(CSc1nc2ccccc2s1)Nc1nccs1,4.06,AURWHTRSUCBFRC-UHFFFAOYSA-N,0.2173913,5.0,4.741251801322949,False,False,False
OADMET-0001979,O=C(c1ccc(Cl)cc1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,3.61,AAYTXOPXLXAKHP-UHFFFAOYSA-N,0.26027396,4.95,5.162311083712182,False,False,False
OADMET-0001978,O=C(Nc1c(-c2cccs2)nc2ccccn12)c1ccc(Cl)cc1,4.03,AZKMWHRDICVYEI-UHFFFAOYSA-N,0.2631579,4.55,5.146472841092392,False,False,False
OADMET-0001977,COc1cccc2cc(C(=O)N3CCC(C)CC3)c(=O)oc12,5.42,AKKDFYOAHOQFEY-UHFFFAOYSA-N,0.20879121,4.89,5.473239934612431,False,False,False
OADMET-0001976,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,4.58,VCPMZDWBEWTGNW-UHFFFAOYSA-N,0.3773585,5.46,5.0608323546471885,False,True,False
OADMET-0001975,COc1ccccc1CNC(=O)c1ccccc1OC,4.78,LWWIFEXSJWVDBN-UHFFFAOYSA-N,0.25454545,5.6,5.375058473461777,False,False,False
OADMET-0001974,Cc1cccc(C)c1NC(=O)CN1CCCC1,3.67,OYCGKECKIVYHTN-UHFFFAOYSA-N,0.3148148,5.16,4.815699496618126,False,True,False
OADMET-0001973,COc1cc(C(=O)NCC2(N(C)C)CCCC2)cc(OC)c1OCc1ccccc1,5.19,ZCYOBMASPXQBSZ-UHFFFAOYSA-N,0.23684211,5.47,5.306404154100222,False,False,False
OADMET-0001972,Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,1.81,VZZJRYRQSPEMTK-UHFFFAOYSA-N,0.22619048,5.24,5.679512598499277,False,False,False
OADMET-0001971,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,2.84,KEECCEWTUVWFCV-UHFFFAOYSA-N,0.26785713,4.75,4.807620781298416,False,False,False
OADMET-0001970,O=C(c1cc(-c2ccco2)on1)N1CCOCC1,2.22,BJOAOSBMOBDHTE-UHFFFAOYSA-N,0.24358974,6.42,5.798572794844256,False,False,False
OADMET-0001969,O=C(Nc1ccc(Cl)cc1)C1CCCN(C(=O)c2cccc(-c3ccco3)c2)C1,4.27,HERLZBNILRVHQN-UHFFFAOYSA-N,0.21276596,5.22,4.933564342855001,False,False,False
OADMET-0001968,O=C(NCCCN1CCOCC1)c1cnn2c(-c3ccccc3)cc(-c3ccccc3)nc12,4.48,JTRXWCLQFAZHGP-UHFFFAOYSA-N,0.22,5.24,4.936017121990255,False,False,False
OADMET-0001967,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,2.18,WIIZWVCIJKGZOK-RKDXNWHRSA-N,0.21153846,8.4,5.786776694382354,False,False,False
OADMET-0001966,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,4.59,BGDKAVGWHJFAGW-UHFFFAOYSA-N,0.23076923,5.5,5.043661167258301,False,False,False
OADMET-0001965,O=C(c1cc(-c2cccs2)on1)N1CCN(c2ccc(F)cc2)CC1,2.08,PJPMLGHIPLKCKL-UHFFFAOYSA-N,0.22093023,6.42,6.322052352921093,False,False,False
OADMET-0001964,CCc1nc2ccc(C(=O)N3CCN(c4cc(C)ccc4C)CC3)cc2nc1CC,4.71,UEDMTXGGCJNSCT-UHFFFAOYSA-N,0.2125,4.95,5.545390467769631,False,False,False
OADMET-0001963,Cc1ccc(C)c(N2CCN(C(=O)c3ccc4nc(-c5ccco5)c(-c5ccco5)nc4c3)CC2)c1,4.39,IRUZPVLQKHTOLY-UHFFFAOYSA-N,0.19767442,4.95,5.487374222875801,False,False,False
OADMET-0001962,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,1.84,NGHTXZCKLWZPGK-UHFFFAOYSA-N,0.2881356,5.16,4.86268260246166,False,False,False
OADMET-0001961,CCOC(=O)N1CCN(C(=O)CSCc2ccc(Cl)cc2)CC1,3.92,XITGBOXOLFNAPW-UHFFFAOYSA-N,0.36363637,4.95,4.908909916973762,False,True,False
OADMET-0001960,N#Cc1cccc(C(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)c1,4.84,BKUIZWILNWHFHD-UHFFFAOYSA-N,0.22033899,4.55,5.014794612170457,False,False,False
OADMET-0001958,O=C(c1cncc(Br)c1)N1CCC(N2CCCC2)CC1,1.91,CQERVFFAOOUFEQ-UHFFFAOYSA-N,0.21875,5.89,5.3537814935731864,False,False,False
OADMET-0001957,CCCCCCCCCCCCCCCC(=O)NCCO,1.89,HXYVTAGFYLMHSO-UHFFFAOYSA-N,0.275,4.45,5.62267766245053,False,False,False
OADMET-0001956,O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)C1CCCCC1,1.86,VMAKFFKOZSLHDW-UHFFFAOYSA-N,0.21518987,5.72,5.2266446094621495,False,False,False
OADMET-0001955,CCOC(=O)c1cccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)c1,4.57,BXCCSVJYLFAQLR-UHFFFAOYSA-N,0.2658228,5.72,5.144197309265944,False,False,False
OADMET-0001954,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,2.28,HUNIPYLVUPMFCZ-UHFFFAOYSA-N,0.2857143,4.75,5.194737757207247,False,False,False
OADMET-0001953,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,4.07,RGOVYLWUIBMPGK-UHFFFAOYSA-N,0.26923078,4.45,5.000883146483727,False,False,False
OADMET-0001951,CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,5.95,MQNYRKWJSMQECI-QFIPXVFZSA-N,0.30851063,5.89,5.639049521524564,False,True,False
OADMET-0001950,O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ccc([N+](=O)[O-])cc1,5.66,KIALCSMRIHRFPL-UHFFFAOYSA-N,0.26785713,4.55,4.968545680830578,False,False,False
OADMET-0001949,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,3.47,KVWWTCSJLGHLRM-UHFFFAOYSA-N,0.31506848,6.7,6.464720503616477,False,True,False
OADMET-0001948,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,4.48,BJSDNVVWJYDOLK-UHFFFAOYSA-N,0.26923078,5.64,5.4386889647501,False,False,False
OADMET-0001947,O=C(COc1ccc(C(=O)c2ccccc2)cc1)NC1CCN(Cc2ccccc2)CC1,3.6,SHHUPGSHGSNPDB-UHFFFAOYSA-N,0.28787878,4.5,4.8632326398803345,False,False,False
OADMET-0001946,Cc1ccnc(NC(=O)C(C)c2cccc(C(=O)c3ccccc3)c2)c1,4.64,ASFKKFRSMGBFRO-UHFFFAOYSA-N,0.225,5.22,5.028881184949996,False,False,False
OADMET-0001945,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,1.81,XWVOEFLBOSSYGM-UHFFFAOYSA-N,0.22580644,4.9,5.50464412889907,False,False,False
OADMET-0001944,CCN(CC)CC(=O)Nc1c(C)cccc1C,3.13,NNJVILVZKWQKPM-UHFFFAOYSA-N,0.26923078,4.75,4.900372583552227,False,False,False
OADMET-0001943,Cc1onc(-c2ccccc2Cl)c1C(=O)N(C)c1ccc(Cl)cc1,5.52,IGRCWJPBLWGNPX-UHFFFAOYSA-N,0.20779221,4.95,5.136274737132963,False,False,False
OADMET-0001942,COC(=O)C1CCN(C(=O)c2cc3ccccc3oc2=O)CC1,2.82,SVGHNFFSCWKXDJ-UHFFFAOYSA-N,0.23595506,5.48,4.854575236785277,False,False,False
OADMET-0001941,CC(C)c1ccc(OCc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2)cc1,3.0,HXZJLXOBJVKRCC-UHFFFAOYSA-N,0.23170732,4.95,5.008557972101352,False,False,False
OADMET-0001940,O=C(NCCCN1CCOCC1)c1cc(-c2ccc(O)cc2)on1,2.27,YZLUHPNZYJVOKC-UHFFFAOYSA-N,0.19148937,5.48,5.4229110497650215,False,False,False
OADMET-0001938,Cc1ccccc1C(=O)N1CCC(Cc2ccccc2)CC1,2.19,DLDAZIVPAOLETE-UHFFFAOYSA-N,0.31034482,4.5,5.107336110425709,False,True,False
OADMET-0001937,Cc1c(NC(=O)C(Sc2ccccc2)c2ccccc2)cccc1[N+](=O)[O-],5.25,QNVAEBCXLFQHHV-UHFFFAOYSA-N,0.2857143,4.95,5.02271394262023,False,False,False
OADMET-0001936,Cc1cc(Cl)ccc1OCC(=O)NCc1ccncc1,2.93,FQSLWNVMZUFCGI-UHFFFAOYSA-N,0.26027396,4.95,5.758543481902217,False,False,False
OADMET-0001935,COc1ccc(CCC(=O)Nc2nc3ccc(Cl)cc3s2)cc1OC,4.99,LXFKEVQQSKQXPR-UHFFFAOYSA-N,0.25,6.7,6.256402156946391,False,False,False
OADMET-0001934,O=C(CCn1c(=O)oc2ccccc21)Nc1cccc(Cl)c1,5.29,CUHKZJOITINJHA-UHFFFAOYSA-N,0.3207547,4.45,5.043535771451094,False,True,False
OADMET-0001933,NS(=O)(=O)c1ccc(CCNC(=O)CSc2ccccc2)cc1,3.63,UJTPMHSWKSWXKH-UHFFFAOYSA-N,0.22222222,4.45,4.667133132294626,False,False,False
OADMET-0001932,O=C(CCSc1ccc(Cl)cc1)N1CCCCCC1,5.37,VAGSHINATNLVMH-UHFFFAOYSA-N,0.2173913,4.95,5.14066721906487,False,False,False
OADMET-0001931,O=C(c1ccc(Cl)c([N+](=O)[O-])c1)N1CCN(c2ccccc2F)CC1,1.97,LSPJXCGEFJDMHA-UHFFFAOYSA-N,0.21052632,4.95,5.318550243088233,False,False,False
OADMET-0001930,CN1CCN(C(=O)c2ccc(COc3ccc(C(C)(C)C)cc3)o2)CC1,3.63,URYQGEHNTLJGCY-UHFFFAOYSA-N,0.24657534,5.4,5.79103748129261,False,False,False
OADMET-0001928,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,5.62,GYHCTFXIZSNGJT-UHFFFAOYSA-N,0.25742576,4.85,5.082922243850656,False,False,False
OADMET-0001927,O=C(NC1CCCCCC1)c1cccs1,3.89,IBKIQVVJWVPWSB-UHFFFAOYSA-N,0.26666668,4.95,4.839527769825371,False,False,False
OADMET-0001926,O=C(CN1C(=O)c2cccc3cccc(c23)C1=O)N1CCCCCC1,5.23,WYMPSDVWKPBHAG-UHFFFAOYSA-N,0.1884058,6.0,5.372801491401017,False,False,False
OADMET-0001925,COc1cccc(C(=O)Nc2cc(C(F)(F)F)ccc2Cl)c1,4.82,ILKGZCQNPRKMJP-UHFFFAOYSA-N,0.2777778,4.55,5.366413351513775,False,False,False
OADMET-0001924,O=C(c1c(F)cccc1F)N1CCN(c2ccccc2F)CC1,3.9,ADJGBTLTNFWJTN-UHFFFAOYSA-N,0.2,5.9,5.751909566382597,False,False,False
OADMET-0001923,O=C(Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,3.4,DUXWIYXHHGNUJU-UHFFFAOYSA-N,0.3137255,8.1,6.752882889869584,False,True,False
OADMET-0001922,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,4.98,MNDBXUUTURYVHR-UHFFFAOYSA-N,0.2413793,5.72,5.218095259069118,False,False,False
OADMET-0001921,COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1,1.84,PSWBKVWMVVCATC-UHFFFAOYSA-N,0.2345679,6.42,5.583023796668679,False,False,False
OADMET-0001920,Cc1ccccc1C(=O)N1CCc2ccccc2C1,1.78,HFYZIIYHIGTAII-UHFFFAOYSA-N,0.25757575,4.95,4.993553382313185,False,False,False
OADMET-0001919,O=C(Nc1ccccc1)c1ccccc1O,1.88,WKEDVNSFRWHDNR-UHFFFAOYSA-N,0.3783784,4.45,5.301569739922254,False,True,False
OADMET-0001918,O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O,4.73,YZJSKRBKHCLMQC-UHFFFAOYSA-N,0.28169015,5.72,5.095313845130329,False,False,False
OADMET-0001917,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,4.16,ZZYSLNWGKKDOML-UHFFFAOYSA-N,0.25333333,6.7,6.125856023370877,False,False,False
OADMET-0001916,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,4.95,WZSDNEJJUSYNSG-UHFFFAOYSA-N,0.23333333,4.9,5.520788157935438,False,False,False
OADMET-0001914,O=C(CS)Nc1ccccc1,3.88,DLVKRCGYGJZXFK-UHFFFAOYSA-N,0.53125,4.45,4.6698096074173,False,True,True
OADMET-0001913,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,4.875,WYEMLYFITZORAB-UHFFFAOYSA-N,0.27450982,4.55,5.121439414819893,False,False,False
OADMET-0001912,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.0,YPQLFJODEKMJEF-UHFFFAOYSA-N,0.22988506,5.61,5.809942770881517,False,False,False
OADMET-0001911,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,4.18,MKXKFYHWDHIYRV-UHFFFAOYSA-N,0.25373134,4.95,5.3236333057838765,False,False,False
OADMET-0001910,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,2.42,YQNQNVDNTFHQSW-UHFFFAOYSA-N,0.22972973,4.95,5.140695437850453,False,False,False
OADMET-0001909,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,2.415,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,0.22580644,4.95,5.453666201917258,False,False,False
OADMET-0001908,COc1ccc(NC(=O)c2ccc(C)cc2)c(OC)c1,4.05,AGWCBNJDPXUGEN-UHFFFAOYSA-N,0.3275862,5.68,5.265449037956015,False,True,False
OADMET-0001906,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,4.25,SUBDBMMJDZJVOS-UHFFFAOYSA-N,0.24742268,5.54,5.512854715245283,False,False,False
OADMET-0001905,O=C(CN1CCOCC1)Nc1nc2ccc([N+](=O)[O-])cc2s1,2.97,UHIUSKATQDRPGM-UHFFFAOYSA-N,0.2,5.0,5.919801039130297,False,False,False
OADMET-0001904,Cc1cc(C)cc(C(=O)NCc2ccc3c(c2)OCO3)c1,4.84,CXKWLBDXIJQYRM-UHFFFAOYSA-N,0.25,5.13,5.081663839500551,False,False,False
OADMET-0001903,O=C(Nc1nccs1)c1sc2cc(Cl)ccc2c1Cl,5.16,RMBBGYYJTMLZBI-UHFFFAOYSA-N,0.23076923,4.8,4.87117406248829,False,False,False
OADMET-0001902,COc1ccc2cc(C(=O)N3CCc4ccccc4C3)[nH]c2c1,4.7,PNWASFJIVFGXGH-UHFFFAOYSA-N,0.23076923,4.95,5.32004310589852,False,False,False
OADMET-0001901,COc1cccc(OC)c1C(=O)Nc1ccc(N2CCCCC2)cc1,4.06,XMPIJIRZKRCWOF-UHFFFAOYSA-N,0.25287357,4.85,5.451787710305647,False,False,False
OADMET-0001900,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccco1,4.81,IXPWQMXVCBNFBA-UHFFFAOYSA-N,0.31707317,5.61,4.926047091749395,False,True,False
OADMET-0001899,CCn1c2ccccc2c2cc(NC(=O)c3cccc([N+](=O)[O-])c3)ccc21,4.95,WYEWIVNBRDGDKY-UHFFFAOYSA-N,0.2625,5.72,4.947989524747007,False,False,False
OADMET-0001898,O=C(c1cc2cc(F)ccc2[nH]1)N1CCc2ccccc2C1,5.13,YCSRNDAFSDLRIO-UHFFFAOYSA-N,0.2112676,7.6,5.594846019799749,False,False,False
OADMET-0001897,Cc1cc2oc(C(=O)NCc3ccncc3)c(C)c2cc1C,3.48,ROXIURQQMKJYJX-UHFFFAOYSA-N,0.20454545,5.8,5.417133641327755,False,False,False
OADMET-0001895,Cn1c(C(=O)N2CCC(C(N)=O)CC2)cc2cc(Cl)ccc21,3.94,FFCSJSLKDCBFQM-UHFFFAOYSA-N,0.23076923,4.75,5.023475492184094,False,False,False
OADMET-0001894,COc1ccc(Br)cc1C(=O)Nc1ccccc1-c1ccccc1,5.1,XWVSXGWHZOIQKB-UHFFFAOYSA-N,0.26415095,4.55,5.086195455869698,False,False,False
OADMET-0001893,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1,1.94,QAANZVLFRHSOOU-UHFFFAOYSA-N,0.29268292,4.55,4.861641028342507,False,False,False
OADMET-0001892,O=C(Nc1ccccc1C(=O)NCCc1ccccc1)c1ccco1,4.45,MVXCPTMUVMYDJO-UHFFFAOYSA-N,0.27450982,4.55,4.640489829329785,False,False,False
OADMET-0001890,CN1CCN(c2ccc(NC(=O)c3sc4ccccc4c3Cl)cc2)CC1,3.37,PQXJTUXHWHJQBX-UHFFFAOYSA-N,0.22222222,5.15,4.848339688681165,False,False,False
OADMET-0001888,COc1ccc(CCNC(=O)c2cnc3scc(C)n3c2=O)cc1OC,4.13,GFAKVNDGQNMHNC-UHFFFAOYSA-N,0.22619048,6.09,5.798632195318956,False,False,False
OADMET-0001887,COc1ccc(OC)c(NC(=O)c2ccc3c(c2)OCO3)c1,4.13,ZLMRUCRAALLRQM-UHFFFAOYSA-N,0.26415095,4.55,5.361212536202777,False,False,False
OADMET-0001885,O=C(NCCCn1ccnc1)c1cc(-c2cccs2)on1,3.1,LRGVDHZAEYAHLG-UHFFFAOYSA-N,0.16923077,4.95,5.405972486482397,False,False,False
OADMET-0001884,O=C(NC1CCCC1)c1cc2c(ccc3ccccc32)o1,4.2,VPROQYQBNVRYST-UHFFFAOYSA-N,0.22077923,4.89,4.9471298280878635,False,False,False
OADMET-0001883,O=C(CCn1c(=O)oc2ccccc21)Nc1nc2ccccc2s1,4.75,DDMCVMVJRNCGGY-UHFFFAOYSA-N,0.23333333,4.45,5.0537438930058025,False,False,False
OADMET-0001882,O=C(Nc1ccccc1)c1cc(Cl)ccc1O,1.81,KGYNGVVNFRUOOZ-UHFFFAOYSA-N,0.3255814,4.45,5.512801795004797,False,True,False
OADMET-0001881,O=C(c1ccc2ccccc2n1)N1CCN(c2ccccc2O)CC1,4.6,KVSRWCYGUOGUHX-UHFFFAOYSA-N,0.1923077,4.89,5.445606094856523,False,False,False
OADMET-0001880,O=C(NCc1ccccn1)c1ccc2ccccc2n1,3.86,BRKRIZZBAYPWMK-UHFFFAOYSA-N,0.2638889,5.67,5.314773714118964,False,False,False
OADMET-0001879,O=C(Nc1ccc2c(c1)OCO2)c1cccc(S(=O)(=O)N2CCOCC2)c1,3.53,FOAKKYRDHMHWIL-UHFFFAOYSA-N,0.21428572,4.85,5.478394219352991,False,False,False
OADMET-0001878,O=C(CSc1nc2ccccc2s1)NCc1ccc2c(c1)OCO2,4.83,XKFISASJMNULJG-UHFFFAOYSA-N,0.21111111,4.57,4.999181961128121,False,False,False
OADMET-0001877,Cc1c(C(=O)NCc2ccccc2CN2CCCC2)oc2ccc(F)cc12,4.88,AYRGCYDPZISOCM-UHFFFAOYSA-N,0.26086956,5.8,5.6996427960814335,False,False,False
OADMET-0001876,O=C(Nc1ccc(Br)cc1)c1cccc(-n2cnnn2)c1,3.1,HIKRKFWWIFACIF-UHFFFAOYSA-N,0.21818182,4.55,4.958240400594267,False,False,False
OADMET-0001875,O=C(NCc1cccnc1)c1cnc2sccn2c1=O,1.9,ASQMPQJCKUIFQQ-UHFFFAOYSA-N,0.18867925,4.825,5.0255612611647305,False,False,False
OADMET-0001874,Cc1nc(SCC(=O)N(C)Cc2ccco2)c2c(C)c(C)sc2n1,4.77,MREINKUEFKZHBN-UHFFFAOYSA-N,0.15454546,5.4,5.1734053183902295,False,False,False
OADMET-0001872,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,3.92,PHNUZKMIPFFYSO-UHFFFAOYSA-N,0.2,4.95,5.400503693340468,False,False,False
OADMET-0001871,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,4.38,PUFQVTATUTYEAL-UHFFFAOYSA-N,0.328125,4.75,5.359724438706847,False,True,False
OADMET-0001870,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,4.12,KVSKGMLNBAPGKH-UHFFFAOYSA-N,0.23913044,4.45,5.749538986777402,False,False,False
OADMET-0001869,O=C(Nc1ccc(O)cc1)c1ccccc1O,2.54,LGCMKPRGGJRYGM-UHFFFAOYSA-N,0.29268292,4.45,5.444768012133745,False,False,False
OADMET-0001868,O=C(C(Cl)Cl)N1CCOC12CCCCC2,2.84,QWWHRELOCZEQNZ-UHFFFAOYSA-N,0.13559322,6.64,5.843484801382203,False,False,False
OADMET-0001867,COc1ccc(NC(=O)c2cccc3c(Br)cccc23)cc1,3.55,CHPLHBZZKHCNKN-UHFFFAOYSA-N,0.23529412,4.45,4.85377212380658,False,False,False
OADMET-0001866,COc1ccc(-c2cc(C(=O)N3CCN(S(=O)(=O)c4ccc(C)cc4)CC3)[nH]n2)cc1,4.54,YSQKDDWZASWPIB-UHFFFAOYSA-N,0.30555555,5.68,5.561945534004747,False,True,False
OADMET-0001865,CCCCCCCC/C=C\CCCCCCCC(=O)N(CCO)CCO,2.81,LPMBTLLQQJBUOO-KTKRTIGZSA-N,0.4,8.7,6.211469992306131,False,True,True
OADMET-0001864,O=C(NCCCn1ccnc1)c1cc(-c2ccccc2)on1,3.49,FLWZIODGHJAZJD-UHFFFAOYSA-N,0.19672132,4.45,4.65511019033731,False,False,False
OADMET-0001863,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2cc(Cl)ccc2O)c1,5.06,MLQRPLLANXCIDR-UHFFFAOYSA-N,0.25454545,4.55,5.275874275387683,False,False,False
OADMET-0001862,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,3.27,BFUJHVVEMMWLHC-UHFFFAOYSA-N,0.2278481,4.95,4.9907382776350975,False,False,False
OADMET-0001861,O=C(Nc1ncc([N+](=O)[O-])s1)c1cccs1,2.01,ZLOXYEZYWCTXHU-UHFFFAOYSA-N,0.1971831,4.95,4.922133336274531,False,False,False
OADMET-0001859,O=C(NCCc1c[nH]c2ccccc12)c1cccnc1,2.82,ZDAZUJBASMCUAK-UHFFFAOYSA-N,0.29411766,5.36,5.094727368935364,False,False,False
OADMET-0001858,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,1.9,VHOGYURTWQBHIL-UHFFFAOYSA-N,0.26190478,5.61,5.753817523865758,False,False,False
OADMET-0001857,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,4.0,SJQBHPJLLIJASD-UHFFFAOYSA-N,0.33333334,4.9,4.890268873798377,False,True,False
OADMET-0001828,Cc1nsc(C=O)c1C(=O)N1CCC2(CCCC2)CC1,4.3,UNQJGGJIINFYEB-UHFFFAOYSA-N,0.1625,4.9,5.561573577423654,False,False,False
OADMET-0001827,Cc1cc(C=O)c(O)c(C(=O)N2CCCC(c3cc(C)n[nH]3)C2)c1,3.62,SZXUROZHZWRMJP-UHFFFAOYSA-N,0.2361111,5.16,5.050057890841698,False,False,False
OADMET-0001826,O=Cc1ccc(C(=O)OCC(=O)NCCC2=CCCCC2)cc1,3.42,KAGVIJNIEWAHGP-UHFFFAOYSA-N,0.14851485,4.85,5.028684841357433,False,False,False
OADMET-0001825,O=CNc1cccc(NC(=O)NCCCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)c1,1.62,BIKBPHKXCFYJET-UHFFFAOYSA-N,0.18421052,4.45,5.175942533990409,False,False,False
OADMET-0001824,O=Cc1ccc(C(=O)OCC(=O)NCc2ccc(Cl)cc2)cc1,2.56,PNGFAYMEVQQJEK-UHFFFAOYSA-N,0.19402985,5.565,4.977065755183178,False,False,False
OADMET-0001823,CN(C[C@]12CCC[C@H]1OCC2)c1cccc(O)c1C=O,5.23,LUMVGGBKKIUDDM-HZPDHXFCSA-N,0.19117647,4.5,4.975152685631413,False,False,False
OADMET-0001822,CC(C)c1csc(CNC(=O)c2ccc(N(C)C)c(C=O)c2)n1,4.04,FWXHRVWVMJSDMG-UHFFFAOYSA-N,0.18095239,5.4,5.380594692379759,False,False,False
OADMET-0001821,Cc1nn(C)cc1C1CCCN1C(=O)COc1cccc(C=O)c1,4.17,DTGJQINVAOISTM-UHFFFAOYSA-N,0.22222222,5.48,5.19836203106655,False,False,False
OADMET-0001820,Cc1nn(Cc2c(Cl)cccc2Cl)c(SCC(=O)O)c1C=O,4.45,VVOOIDAUVKRQRP-UHFFFAOYSA-N,0.2173913,5.565,5.470668530422339,False,False,False
